出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/19","102/12","1258","其祥-KY","食品工業","105053","103835","112267","1.173014879375933","-6.425752892657682","1259049","1343422","-6.280453945223466","-"
"110/06/19","102/12","1259","安心","觀光事業","331302","334021","331053","-0.8140206753467596","0.07521454268651848","4304059","4293817","0.2385290290666789","-"
"110/06/19","102/12","1264","德麥","食品工業","198125","181553","185480","9.12791306119976","6.8174466249730425","2031448","1863324","9.022800114204507","-"
"110/06/19","102/12","1336","台翰","電子零組件業","232268","205841","177779","12.838550143071593","30.649851782268996","2141810","2087331","2.609983754373408","-"
"110/06/19","102/12","1565","精華","生技醫療業","483466","476891","411358","1.3787217624153107","17.529256754457187","5222162","4168672","25.27159728565836","-"
"110/06/19","102/12","1569","濱川","電腦及週邊設備業","227620","226202","224805","0.6268733256116215","1.2521963479459977","2653148","3514599","-24.510648298710606","-"
"110/06/19","102/12","1570","力肯","電機機械","50486","54651","31931","-7.62108653089605","58.10967398452914","614610","441645","39.16380803586591","-"
"110/06/19","102/12","1580","新麥","電機機械","449901","430458","324986","4.516816971690618","38.437040364815715","3950537","3462888","14.082147617826507","-"
"110/06/19","102/12","1584","精剛","其他","93220","76211","71287","22.31830050780071","30.767180551853773","1113957","883669","26.06043665671196","-"
"110/06/19","102/12","1586","和勤","電機機械","131559","135083","109342","-2.6087664621010784","20.318816191399463","1323213","1179069","12.225238726486745","-"
"110/06/19","102/12","1591","駿吉-KY","電機機械","54885","57368","51987","-4.328196904197462","5.574470540712101","634873","657844","-3.4918612923428656","-"
"110/06/19","102/12","1593","祺驊","生技醫療業","73054","84332","74496","-13.3733339657544","-1.9356743986254294","822399","857710","-4.11689265602593","-"
"110/06/19","102/12","1595","川寶","電子零組件業","64193","47474","64194","35.21717150440241","-0.001557777985481509","1150850","1256862","-8.434657106348986","-"
"110/06/19","102/12","1599","宏佳騰","電機機械","130150","135698","198784","-4.088490618874265","-34.52692369607212","2135075","2125755","0.4384324628190925","-"
"110/06/19","102/12","1742","台蠟","化學工業","127699","86897","160204","46.95444031439521","-20.289755561658886","1551356","1334104","16.284487566186744","-"
