出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/19","104/6","1258","其祥-KY","食品工業","169443","154104","100150","9.95366765301355","69.18921617573639","752110","644881","16.627718912481527","毛雞及雛雞銷售增加。"
"110/06/19","104/6","1259","安心","觀光事業","397170","367415","378795","8.09847175537199","4.850908802914505","2163452","2095306","3.252317322624953","-"
"110/06/19","104/6","1264","德麥","食品工業","285729","297855","251546","-4.071108425240469","13.589164606076025","1852428","1631707","13.52699963902833","-"
"110/06/19","104/6","1336","台翰","電子零組件業","129558","124422","192207","4.12788735111154","-32.59454650454978","788863","1104471","-28.575489985703562","-"
"110/06/19","104/6","1565","精華","生技醫療業","477969","464669","439694","2.8622524851022986","8.704917510814338","2740131","2741343","-0.044211906353929444","-"
"110/06/19","104/6","1569","濱川","電腦及週邊設備業","174348","155386","208740","12.203158585715572","-16.475998850244324","1078263","1192528","-9.581745669703352","-"
"110/06/19","104/6","1570","力肯","電機機械","71988","49393","56595","45.74534853116838","27.19851576994434","358307","278498","28.65693829040065","-"
"110/06/19","104/6","1580","新麥","電機機械","368523","316334","345709","16.49806849722129","6.59919180582513","1861674","1800000","3.4263333333333335","-"
"110/06/19","104/6","1584","精剛","其他","90096","117908","92976","-23.58788207755199","-3.097573567372225","584042","560588","4.18382127337724","-"
"110/06/19","104/6","1586","和勤","電機機械","125655","133300","121334","-5.735183795948987","3.5612441689880825","826589","774696","6.69849850780177","-"
"110/06/19","104/6","1591","駿吉-KY","電機機械","30572","24052","61066","27.107932812240147","-49.93613467395932","342525","348497","-1.7136445937841647","-"
"110/06/19","104/6","1593","祺驊","生技醫療業","55763","66942","70668","-16.699530937229245","-21.091583177675894","386904","408608","-5.31169237998277","-"
"110/06/19","104/6","1595","川寶","電子零組件業","104261","110379","144385","-5.542720988593845","-27.789590331405616","693906","793254","-12.524109553812524","-"
"110/06/19","104/6","1599","宏佳騰","電機機械","199792","249172","141548","-19.817636010466664","41.14787916466499","1099857","926638","18.69327612293042","-"
"110/06/19","104/6","1742","台蠟","化學工業","47668","42785","98325","11.412878345214445","-51.519959318586324","329865","697626","-52.716068495153564","主因中油公司於103年9月停止供應本公司粗蠟，本公司生產之油蠟亦停止銷售中油，故103年10月起銷售量大幅下降致營業收入減少。"
"110/06/19","104/6","1752","南光","生技醫療業","149327","131337","86728","13.697587123202144","72.17853519048059","733343","559507","31.069495109087107","內外銷同步成長。"
"110/06/19","104/6","1777","生泰","生技醫療業","56232","51823","54741","8.507805414584258","2.7237354085603114","327597","304576","7.558376234503047","-"
"110/06/19","104/6","1781","合世","生技醫療業","41797","65234","35388","-35.92758377533188","18.110658980445347","327556","272783","20.07933045680999","-"
"110/06/19","104/6","1784","訊聯","生技醫療業","54881","62455","54293","-12.127131534704988","1.0830125430534323","313687","313980","-0.09331804573539716","-"
"110/06/19","104/6","1785","光洋科","其他電子業","5025425","6667066","5069934","-24.62314007390957","-0.8779009746477962","38256441","24746813","54.59138516139432","主要係LBMA黃金鑄錠出貨增加"
"110/06/19","104/6","1788","杏昌","生技醫療業","248740","215023","235648","15.680648116713096","5.555744160782184","1318416","1325057","-0.5011859867160432","-"
"110/06/19","104/6","1796","金穎生技","食品工業","31668","33933","10454","-6.674918221200601","202.9271092404821","158112","103120","53.32816136539954","-"
"110/06/19","104/6","1799","易威","生技醫療業","78653","28282","5942","178.10268014991868","1223.6788959946145","296220","35710","729.5155418650238","原料藥業務營收增加"
"110/06/19","104/6","1813","寶利徠","生技醫療業","33814","31809","38788","6.303247508566757","-12.823553676394761","210720","214212","-1.6301607753067056","-"
"110/06/19","104/6","1815","富喬","電子零組件業","439963","418142","382514","5.218562115262279","15.01879669763721","2517072","2229084","12.9195669611374","-"
"110/06/19","104/6","2035","唐榮公司","鋼鐵工業","1441859","1574865","2298909","-8.445549301051201","-37.28072751031033","8628447","11773229","-26.711295601232255","-"
"110/06/19","104/6","2061","風青","電器電纜","79769","102113","99172","-21.881640927208093","-19.564998184971564","554913","666324","-16.720244205521638","-"
"110/06/19","104/6","2063","世鎧","鋼鐵工業","57573","61552","57128","-6.464452820379517","0.7789525276571909","297573","306996","-3.069421099949185","-"
"110/06/19","104/6","2064","晉椿","鋼鐵工業","205359","207093","239067","-0.8373049789225131","-14.099813023127409","1279643","1381755","-7.390022109563562","104年6月營收"
"110/06/19","104/6","2065","世豐","鋼鐵工業","102222","82944","107673","23.2421875","-5.062550500125379","591841","490402","20.68486670119616","-"
"110/06/19","104/6","2066","世德","電機機械","121481","120465","111166","0.8433984974888972","9.278916215389598","658398","625749","5.217587243447452","-"
"110/06/19","104/6","2067","嘉鋼","電機機械","56165","69328","97086","-18.986556658204478","-42.14922851904497","420227","604992","-30.540073257167037","10406及10306自結數"
"110/06/19","104/6","2221","大甲","其他","51944","57620","75702","-9.850746268656716","-31.383582996486222","365410","331196","10.330438773415137","-"
"110/06/19","104/6","2230","泰茂","電機機械","32998","30937","28874","6.661925849306655","14.282745722795594","186582","174206","7.104232919646855","-"
"110/06/19","104/6","2235","謚源","電機機械","72146","73548","68360","-1.9062381030075597","5.5383265067290814","431526","429639","0.439205938008421","-"
"110/06/19","104/6","2596","綠意","建材營造","195","287","116977","-32.055749128919864","-99.8333005633586","269438","418158","-35.56550394826836","因本公司在建個案「綠意皇邑」尚未完工入帳,致104年6月單月及截至104年6月累計營收均較103年同期減少"
"110/06/19","104/6","2640","大車隊","其他","134120","139344","116855","-3.7489952922264322","14.774720807838774","789957","629199","25.54962738338745","-"
"110/06/19","104/6","2641","正德","航運業","74349","55247","63421","34.57563306604884","17.230885668784786","369815","340086","8.741612415683091","-"
"110/06/19","104/6","2643","捷迅","航運業","195000","220253","203410","-11.465451094877254","-4.134506661422742","1268623","1135938","11.68065510617657","-"
"110/06/19","104/6","2718","晶悅","觀光事業","20225","25480","22652","-20.624018838304554","-10.714285714285714","137028","133350","2.7581552305961754","-"
"110/06/19","104/6","2719","燦星旅","觀光事業","273879","235222","283964","16.43426210133406","-3.5515065289966334","1572291","1492430","5.351071742058254","-"
"110/06/19","104/6","2724","富驛-KY","觀光事業","73251","89892","115395","-18.51221465758911","-36.52151306382426","446606","497185","-10.173074408922233","-"
"110/06/19","104/6","2726","雅茗-KY","觀光事業","125488","130267","112576","-3.6686190669931755","11.469584991472427","756186","739088","2.313391639425887","-"
"110/06/19","104/6","2729","瓦城","觀光事業","286345","308275","249090","-7.113778282377747","14.956441446866595","1717701","1417829","21.15008227367334","-"
