出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/12/21","114/10","1240","茂生農經","農業科技","235015","250266","243146","-6.093916073298011","-3.3440813338487985","2280299","2359340","-3.3501318165249603","-"
"114/12/21","114/10","1259","安心","觀光餐旅","518315","505139","496296","2.6083909577363853","4.436666827860793","5051792","5069794","-0.3550834609848053","-"
"114/12/21","114/10","1264","德麥","食品工業","511969","626202","519130","-18.242196607484487","-1.3794232658486314","5462406","5407727","1.011127225912107","-"
"114/12/21","114/10","1268","漢來美食","觀光餐旅","515412","512299","442164","0.607652952670218","16.5657991152604","5132509","4868358","5.425874596732615","-"
"114/12/21","114/10","1294","漢田生技","食品工業","60024","70043","41765","-14.304070356780835","43.7184245181372","624840","637152","-1.9323489528401385","-"
"114/12/21","114/10","1295","生合","食品工業","96596","71934","68836","34.284204965662965","40.32773548724504","850819","811587","4.833985758766466","-"
"114/12/21","114/10","1336","台翰","電子零組件業","208455","209342","252664","-0.42370857257502076","-17.497150365703067","2095627","2115033","-0.9175270551334187","-"
"114/12/21","114/10","1565","精華","生技醫療業","317782","322964","413055","-1.604513196517259","-23.06545133214705","3492166","3733232","-6.457300269578746","-"
"114/12/21","114/10","1569","濱川","電腦及週邊設備業","227222","288245","256385","-21.17053201269753","-11.37469040700509","2725634","2495965","9.201611400800893","-"
"114/12/21","114/10","1570","力肯","電機機械","37258","29575","48993","25.978021978021978","-23.952401363460087","456947","626233","-27.03243042126493","-"
"114/12/21","114/10","1580","新麥","電機機械","411125","466667","421050","-11.901848641536684","-2.357202232513953","4059721","3835062","5.858027849354196","-"
"114/12/21","114/10","1584","精剛","其他","211314","211096","208837","0.10327054989199227","1.1860925027653146","2167487","2448863","-11.49006702294085","-"
"114/12/21","114/10","1586","和勤","電機機械","221496","187133","197521","18.362875601844678","12.137949888872576","1884945","2114414","-10.852605024370819","-"
"114/12/21","114/10","1591","駿吉-KY","電機機械","7621","5158","11170","47.75106630476929","-31.77260519247986","92742","173919","-46.67517637520915","-"
"114/12/21","114/10","1593","祺驊","運動休閒","98549","104839","92983","-5.999675693205773","5.986040459008636","989397","889420","11.240696184030043","-"
"114/12/21","114/10","1595","川寶","電子零組件業","90107","26054","74409","245.8470868196822","21.096910319988172","594275","751570","-20.928855595619837","-"
"114/12/21","114/10","1599","宏佳騰","電機機械","186328","188941","246818","-1.3829714037715477","-24.50793702242138","1643998","2054023","-19.962045215657273","-"
"114/12/21","114/10","1742","台蠟","化學工業","8621","6031","18693","42.94478527607362","-53.881131974535926","98371","203905","-51.75645521198597","本月營收及累計營收較去年同期減少，係因蠟品較去年同期減少"
"114/12/21","114/10","1777","生泰","生技醫療業","133781","108760","111275","23.005700625229863","20.22556728824983","1111078","1054668","5.348602593422764","-"
"114/12/21","114/10","1781","合世","生技醫療業","33895","23476","60859","44.38149599591072","-44.30569020194219","314699","606213","-48.0877183432226","-"
"114/12/21","114/10","1784","訊聯","生技醫療業","107261","90349","96319","18.71852483148679","11.360167775828238","1000414","987580","1.2995402904068531","-"
"114/12/21","114/10","1785","光洋科","其他電子業","3345518","3387123","2269000","-1.2283285844653413","47.44460114587924","31547761","23801645","32.54445648609581","-"
"114/12/21","114/10","1788","杏昌","生技醫療業","373431","360951","336545","3.4575330169468987","10.960198487572242","3559691","3407420","4.468806310933199","-"
"114/12/21","114/10","1796","金穎生技","食品工業","58460","55012","52024","6.2677234058023705","12.371213286175612","558346","418194","33.51363242896837","-"
"114/12/21","114/10","1799","易威","生技醫療業","29680","76649","47641","-61.27803363383736","-37.70071996809471","464902","434412","7.018682725154922","-"
"114/12/21","114/10","1813","寶利徠","生技醫療業","21790","24023","24757","-9.29525871040253","-11.984489235367775","256052","262067","-2.2952145825304218","-"
"114/12/21","114/10","1815","富喬","電子零組件業","565058","515284","388754","9.659527561500067","45.35104461947658","4902719","3348572","46.41223184091607","-"
