出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/06/18","114/5","1101","台泥","水泥工業","12619495","12681318","13860276","-0.48751241787328414","-8.952065601002461","60273039","51172432","17.784198726376733","-"
"114/06/18","114/5","1102","亞泥","水泥工業","6370169","6276269","6459670","1.4961117823343772","-1.3855351743974538","29241145","28646108","2.0772001557768336","-"
"114/06/18","114/5","1103","嘉泥","水泥工業","249182","271595","243833","-8.252361052302142","2.193714550532537","1273231","1181116","7.798979947778203","-"
"114/06/18","114/5","1104","環泥","水泥工業","643106","698668","743116","-7.9525611592344285","-13.458194952066703","3270428","3338375","-2.035331561013966","-"
"114/06/18","114/5","1108","幸福","水泥工業","388571","410688","435713","-5.385353358267103","-10.819507336251156","2011969","2055420","-2.1139718403051444","-"
"114/06/18","114/5","1109","信大","水泥工業","407283","434011","516800","-6.158369257922034","-21.19136996904025","1831205","2055791","-10.924554101073504","-"
"114/06/18","114/5","1110","東泥","水泥工業","261492","264572","204577","-1.1641443538998837","27.82082052234611","1266588","988568","28.123507942802114","-"
"114/06/18","114/5","1201","味全","食品工業","1923030","1856995","2067265","3.5560138826437337","-6.977092922291046","8995394","9290525","-3.1766880773691475","-"
"114/06/18","114/5","1203","味王","食品工業","481004","498590","512093","-3.52714655328025","-6.070967578154749","2512007","2563178","-1.9963888578943796","-"
"114/06/18","114/5","1210","大成","食品工業","8229515","8722030","8612403","-5.646793235061104","-4.445774309446504","42493838","42506279","-0.029268616996561848","-"
"114/06/18","114/5","1213","大飲","食品工業","19978","25157","16426","-20.5867154271177","21.62425423109704","111276","62252","78.75088350575082","113年5月因產能不足,恢復產能後及積極推展業務,致使114年5月營收成長"
"114/06/18","114/5","1215","卜蜂","食品工業","2448264","2386361","2366427","2.594033341979692","3.4582516173116686","11531707","11477311","0.47394376609643146","-"
"114/06/18","114/5","1216","統一","食品工業","57625519","56208747","54792810","2.520554318707727","5.169855314958295","283100268","265889799","6.4727827335715125","-"
"114/06/18","114/5","1217","愛之味","食品工業","440729","376794","444968","16.968157667054147","-0.9526527750310134","2003192","1957327","2.343246682848599","-"
"114/06/18","114/5","1218","泰山","食品工業","832885","793857","827689","4.916250659753583","0.6277720254830015","4126068","4469148","-7.676630982012679","-"
