出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/08/10","114/6","1240","茂生農經","農業科技","217592","237227","202316","-8.276882479650293","7.550564463512525","1350363","1420699","-4.950802386712456","-"
"114/08/10","114/6","1259","安心","觀光餐旅","517989","531652","519896","-2.5699141543716566","-0.3668041300567806","2998388","3018161","-0.6551340369185077","-"
"114/08/10","114/6","1264","德麥","食品工業","495311","540780","503752","-8.408040238174488","-1.6756261017325986","3252649","3119054","4.283189710726393","-"
"114/08/10","114/6","1268","漢來美食","觀光餐旅","465413","539221","485471","-13.68789420293349","-4.131657709729314","3150533","2995315","5.182025930494789","-"
"114/08/10","114/6","1294","漢田生技","食品工業","70108","52034","67224","34.73498097397855","4.290134475782459","369142","396944","-7.004010641299528","-"
"114/08/10","114/6","1295","生合","食品工業","87952","104854","79584","-16.11955671695882","10.514676316847607","542837","470375","15.405155461068297","-"
"114/08/10","114/6","1336","台翰","電子零組件業","210661","211334","222194","-0.3184532540906811","-5.190509194667722","1268303","1185433","6.990694539463639","-"
"114/08/10","114/6","1565","精華","生技醫療業","362603","330533","323236","9.70251079317345","12.179027088566867","2168500","2096089","3.454576594791538","-"
"114/08/10","114/6","1569","濱川","電腦及週邊設備業","265081","306328","253279","-13.464978715625081","4.659683590033126","1688961","1390805","21.4376566089423","-"
"114/08/10","114/6","1570","力肯","電機機械","55105","57691","79274","-4.482501603369676","-30.487927946110958","281169","357465","-21.343628047501156","-"
"114/08/10","114/6","1580","新麥","電機機械","381793","403324","397034","-5.338387995755274","-3.838714064790421","2338680","2173933","7.5782924312754805","-"
"114/08/10","114/6","1584","精剛","其他","201128","230914","275858","-12.899174584477338","-27.090024577862522","1339969","1417011","-5.43693732793888","-"
"114/08/10","114/6","1586","和勤","電機機械","173255","169093","196475","2.461367413198654","-11.818297493319761","1100819","1251817","-12.062306231661656","-"
"114/08/10","114/6","1591","駿吉-KY","電機機械","16208","11422","17560","41.901593416214325","-7.699316628701594","48948","102783","-52.37733866495432","本期銷售數量較少所致"
"114/08/10","114/6","1593","祺驊","運動休閒","109623","94486","97277","16.020362805071652","12.69159205156409","583565","505822","15.36963595889463","-"
"114/08/10","114/6","1595","川寶","電子零組件業","76574","32864","39249","133.0026777020448","95.0979642793447","394011","415545","-5.182110240768147","營收增加主要係因出貨增加所致。"
"114/08/10","114/6","1599","宏佳騰","電機機械","118481","242731","154170","-51.18835253840671","-23.149121100084322","1003665","897437","11.836819743335743","-"
"114/08/10","114/6","1742","台蠟","化學工業","8396","8458","25806","-0.7330338141404588","-67.46493063628614","69904","134299","-47.94897951585641","本月營收較去年同期減少，係因蠟品及水產較去年同期減少"
"114/08/10","114/6","1777","生泰","生技醫療業","98176","117134","129607","-16.18488227158639","-24.25100496115179","640591","612809","4.533549605178775","-"
"114/08/10","114/6","1781","合世","生技醫療業","25084","21178","36010","18.443667957314194","-30.341571785615105","191248","318666","-39.984811683706454","-"
"114/08/10","114/6","1784","訊聯","生技醫療業","105402","96367","91097","9.375616134153807","15.70304181257341","595201","589255","1.0090707758101332","-"
