出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/19","102/3","1258","其祥-KY","食品工業","106809","108041","114476","-1.1403078460954637","-6.6974737062790455","324788","345229","-5.920997366965116","-"
"110/06/19","102/3","1259","安心","觀光事業","349716","346720","348276","0.8640978311029073","0.4134651827860662","1033056","1042488","-0.9047586159265143","-"
"110/06/19","102/3","1336","台翰","電子零組件業","195912","108901","208260","79.89917447957319","-5.929127052722558","491960","502172","-2.0335661884772547","-"
"110/06/19","102/3","1565","精華","生技醫療業","360573","349087","300635","3.2902972611412054","19.93713306833868","1122098","919848","21.9873283412042","-"
"110/06/19","102/3","1569","濱川","電腦及週邊設備業","267416","221248","318407","20.867081284350594","-16.014409230952836","787714","759259","3.747732987030776","-"
"110/06/19","102/3","1570","力肯","電機機械","46195","48952","34600","-5.632047720215722","33.51156069364162","131191","103274","27.031973197513413","-"
"110/06/19","102/3","1580","新麥","電機機械","235689","114155","292371","106.46401822084009","-19.38701170772751","651834","635637","2.548152483256953","-"
"110/06/19","102/3","1584","精剛","其他","126792","83083","79268","52.608836946186344","59.953575213200786","283591","230272","23.154790856031127","-"
"110/06/19","102/3","1586","和勤","電機機械","107427","82096","100557","30.85534008965114","6.831946060443331","292463","250511","16.746570010897724","-"
"110/06/19","102/3","1591","駿吉-KY","電機機械","56000","51823","53490","8.060127742508152","4.692465881473172","165414","157072","5.310940205765509","-"
"110/06/19","102/3","1593","祺驊","生技醫療業","68419","45340","63645","50.90207322452581","7.500982009584414","183970","191727","-4.045856869402849","-"
"110/06/19","102/3","1595","川寶","電子零組件業","101026","91299","82767","10.654004972672208","22.06072468495898","279293","226159","23.49409044079608","-"
"110/06/19","102/3","1599","宏佳騰","電機機械","179976","72977","177142","146.6201679981364","1.5998464508699235","304384","405712","-24.975351973813936","-"
"110/06/19","102/3","1742","台蠟","化學工業","188436","157485","164306","19.65330031431565","14.686012683651237","461600","362997","27.163585373983807","-"
"110/06/19","102/3","1752","南光","生技醫療業","71039","74417","107341","-4.539285378340971","-33.81932346447304","227433","233091","-2.4273781484484602","-"
"110/06/19","102/3","1777","生泰","生技醫療業","54017","35378","59860","52.68528464017186","-9.761109254928165","126559","112156","12.841934448446807","-"
"110/06/19","102/3","1781","合世","生技醫療業","175801","82948","35530","111.94121618363312","394.79594708696874","391409","136244","187.2853116467514","-"
"110/06/19","102/3","1784","訊聯","生技醫療業","53046","53256","76489","-0.3943217665615142","-30.648851468838657","171729","189271","-9.268192168900677","-"
"110/06/19","102/3","1785","光洋科","其他電子業","2780357","3134288","12600245","-11.29222968661463","-77.93410366227006","9534381","19386102","-50.8184729452058","-"
"110/06/19","102/3","1788","杏昌","生技醫療業","206663","208124","212701","-0.701985354884588","-2.83872666325029","648169","598651","8.271597307947369","-"
"110/06/19","102/3","1799","易威","生技醫療業","6800","5759","10177","18.076054870637265","-33.182666797681044","21561","24017","-10.226089853020778","-"
"110/06/19","102/3","1813","寶利徠","生技醫療業","42957","40267","48518","6.680408274765937","-11.461725545158497","124794","125123","-0.26294126579445826","-"
"110/06/19","102/3","1815","富喬","電子零組件業","403299","304913","444949","32.26690892156123","-9.360623352339257","1106251","1223684","-9.596676919858394","-"
"110/06/19","102/3","2035","唐榮公司","鋼鐵工業","1679240","1355799","1880192","23.856117315324763","-10.68784464565321","4893466","4997844","-2.0884605441866535","-"
"110/06/19","102/3","2061","風青","電器電纜","190910","120940","218532","57.85513477757566","-12.63979646001501","525257","535511","-1.914806605279817","-"
"110/06/19","102/3","2063","世鎧","鋼鐵工業","53518","30646","57642","74.63290478365855","-7.15450539537143","129964","129924","0.030787229457221146","-"
"110/06/19","102/3","2064","晉椿","鋼鐵工業","266917","178157","357619","49.821225099210245","-25.362746386517493","730537","849942","-14.048605669563335","-"
"110/06/19","102/3","2065","世豐","鋼鐵工業","122070","82224","126232","48.46030356100409","-3.2971037454845047","318689","349312","-8.766661322828876","-"
"110/06/19","102/3","2066","世德","電機機械","88013","64274","90185","36.93406354046738","-2.4083827687531185","220737","238176","-7.3218964127368","-"
"110/06/19","102/3","2067","嘉鋼","電機機械","77086","75762","91506","1.7475779414482193","-15.75852949533364","236555","252927","-6.473013952642462","10203及10103自結數"
"110/06/19","102/3","2221","大甲","其他","67087","49930","58737","34.36210694972962","14.215911605972385","173817","168838","2.948980679704806","-"
"110/06/19","102/3","2230","泰茂","電機機械","34511","25764","41363","33.95047352895513","-16.565529579575948","94244","104124","-9.48868656601744","-"
"110/06/19","102/3","2235","謚源","電機機械","59866","31186","64688","91.9643429744116","-7.45424189957952","143380","161839","-11.405779818214398","-"
"110/06/19","102/3","2596","綠意","建材營造","71720","152642","88123","-53.014242475858545","-18.613755773180667","310867","139224","123.28549675343332","-"
"110/06/19","102/3","2640","大車隊","其他","78702","71476","72462","10.109687167720633","8.611410118406889","236919","210153","12.736434883156557","-"
"110/06/19","102/3","2641","正德","航運業","46926","45068","51211","4.122659092926245","-8.367342953662298","145291","174430","-16.705268589118845","-"
"110/06/19","102/3","2718","晶悅","觀光事業","21877","19018","22413","15.033126511725733","-2.391469236603757","61247","61367","-0.19554483680153828","-"
"110/06/19","102/3","2719","燦星旅","觀光事業","209708","343694","146019","-38.984096318236574","43.61692656435122","749167","730997","2.485646315921953","-"
"110/06/19","102/3","2724","富驛-KY","觀光事業","78232","46628","62836","67.77901689971691","24.50187790438602","184235","138878","32.65960051268019","-"
"110/06/19","102/3","2726","雅茗-KY","觀光事業","114051","89399","99207","27.57525251960313","14.962653844990777","330921","304697","8.606582933209056","-"
"110/06/19","102/3","2729","瓦城","觀光事業","158846","223095","130589","-28.798942154687467","21.63811653355183","539690","483178","11.695896750265948","-"
"110/06/19","102/3","2732","六角","觀光事業","79172","65733","66311","20.44482984193632","19.394972176561957","218516","184829","18.22603595756077","-"
"110/06/19","102/3","2734","易飛網","觀光事業","90996","135673","75196","-32.92991236281353","21.011755944465133","318475","268050","18.81178884536467","-"
"110/06/19","102/3","2916","滿心","貿易百貨","93715","113072","111652","-17.11918069902363","-16.065095116970586","344751","416982","-17.32233046030764","-"
"110/06/19","102/3","2924","東凌-KY","貿易百貨","144193","109227","139870","32.012231407985205","3.0907271037391864","380113","368333","3.198192939541122","-"
"110/06/19","102/3","2926","誠品生活","文化創意業","276736","236437","247943","17.044286638724056","11.612749704569195","821720","714155","15.061856319706505","專櫃銷貨收入採淨額法認列、工程收入採完工比例法認列，101年影響數為$605,912(當月減少)及$1,870,719(累計減少)"
"110/06/19","102/3","3064","泰偉","文化創意業","25458","16857","80459","51.02331375689624","-68.35904000795436","71240","165715","-57.01053012702531","-"
"110/06/19","102/3","3066","李洲","光電業","47116","23052","51478","104.39007461391637","-8.473522669878395","126982","122357","3.7799226852570755","-"
"110/06/19","102/3","3067","全域","其他電子業","42521","32629","45455","30.316589536915014","-6.454735452645473","102111","113627","-10.134915117005642","-"
"110/06/19","102/3","3071","協禧","電腦及週邊設備業","215482","165495","298111","30.204537901447175","-27.717528034859498","614066","764232","-19.649268808424665","-"
"110/06/19","102/3","3073","天方能源","半導體業","20675","5645","66085","266.2533215234721","-68.71453431187108","45767","137661","-66.75383732502307","-"
"110/06/19","102/3","3078","僑威","電子零組件業","410663","228700","403878","79.56405771753388","1.6799627610317966","1020959","991202","3.002112586536347","-"
"110/06/19","102/3","3083","網龍","文化創意業","68080","73481","85837","-7.350199371266042","-20.68688327877256","201863","261871","-22.915099419179672","-"
"110/06/19","102/3","3085","新零售","電子商務","36090","39344","21607","-8.270638470923139","67.02920349886611","101774","67194","51.46292823764026","-"
"110/06/19","102/3","3086","華義","文化創意業","62231","66115","78137","-5.874612417756938","-20.356553233423345","187934","247993","-24.218022282887016","-"
"110/06/19","102/3","3088","艾訊","電腦及週邊設備業","317115","249000","227747","27.35542168674699","39.24003389726319","809989","579261","39.831440404239196","-"
"110/06/19","102/3","3089","元炬","電子零組件業","24718","14992","45028","64.87459978655284","-45.10526783334814","71349","103828","-31.281542551142273","-"
"110/06/19","102/3","3093","港建","其他電子業","77692","55563","62322","39.826863200331154","24.662238053977728","223476","226236","-1.2199649923089164","-"
"110/06/19","102/3","3095","及成","通信網路業","380416","261217","605779","45.63217554753328","-37.202180993398585","1021503","1767159","-42.19518447406261","-"
"110/06/19","102/3","3105","穩懋","半導體業","1002017","884325","975569","13.308681762926525","2.7110332534141612","2848050","2516919","13.156204073313443","-"
"110/06/19","102/3","3114","好德","電子零組件業","149077","142532","104697","4.591951281115819","42.38898917829546","432534","276862","56.22729013010092","-"
"110/06/19","102/3","3115","寶島極","電子零組件業","47700","42051","73206","13.43368766497824","-34.84140644209491","137581","163642","-15.925618117598171","海外子公司之營收，係以當月平均匯率換算之"
"110/06/19","102/3","3118","進階","生技醫療業","59843","26300","52096","127.53992395437263","14.870623464373464","118624","100991","17.45997168064481","-"
"110/06/19","102/3","3122","笙泉","半導體業","41817","29224","45053","43.09129482617027","-7.182651543737376","109508","91879","19.187191850150743","-"
"110/06/19","102/3","3128","昇銳","光電業","75846","70336","87249","7.8338262056414925","-13.069490767802497","231094","222668","3.7841090771911547","-"
"110/06/19","102/3","3131","弘塑","其他電子業","135633","67434","89025","101.13444256606459","52.35383319292334","530238","237976","122.81154402124584","-"
"110/06/19","102/3","3141","晶宏","半導體業","77581","52638","64396","47.38591891789202","20.4748742157898","210558","167412","25.772346068382195","-"
"110/06/19","102/3","3144","新揚科","電子零組件業","132907","98374","99160","35.103787586150816","34.03287615974183","327316","221555","47.735776669450026","-"
"110/06/19","102/3","3147","大綜","資訊服務業","153273","117616","167073","30.316453543735545","-8.259862455333897","452707","362692","24.818578849271557","-"
"110/06/19","102/3","3152","璟德","通信網路業","104025","88100","89230","18.07604994324631","16.580746385744703","287295","244008","17.73999213140553","-"
"110/06/19","102/3","3162","精確","電機機械","64838","41725","57805","55.39364889155183","12.166767580659112","162786","158438","2.744291142276474","-"
"110/06/19","102/3","3163","波若威","通信網路業","169117","103241","128158","63.80798326246356","31.959768410867834","395648","391090","1.1654606356593111","-"
"110/06/19","102/3","3169","亞信","半導體業","45269","43084","50121","5.071488255500882","-9.680573013307795","131848","151575","-13.014679201715323","-"
"110/06/19","102/3","3171","新洲","貿易百貨","45290","34413","48666","31.607241449452243","-6.937081329881231","127198","115337","10.283777105352142","-"
"110/06/19","102/3","3176","基亞","生技醫療業","19158","1352","7894","1317.0118343195265","142.69065112743857","25170","22520","11.767317939609237","-"
"110/06/19","102/3","3178","公準","電機機械","63413","35235","81190","79.97161912870725","-21.89555363961079","158162","227339","-30.429006901587496","-"
"110/06/19","102/3","3188","鑫龍騰","建材營造","30767","22289","33592","38.036699717349364","-8.409740414384377","83569","97631","-14.403212094519159","-"
"110/06/19","102/3","3191","和進","電子零組件業","62770","38413","65077","63.408221175123","-3.5450312706486162","164134","200273","-18.044868754150585","-"
"110/06/19","102/3","3202","樺晟","電子零組件業","140720","95605","189911","47.18895455258616","-25.90213310445419","430191","459224","-6.32218699371113","-"
"110/06/19","102/3","3205","佰研","生技醫療業","12410","12201","32877","1.712974346365052","-62.253246950755845","44828","95123","-52.873647803370375","-"
