出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/20","109/9","1240","茂生農經","農業科技","195978","184990","137393","5.939780528677225","42.6404547538812","1647990","1288668","27.883209639721013","-"
"110/06/20","109/9","1258","其祥-KY","食品工業","198786","204127","252932","-2.616508350193752","-21.40733477772682","1967966","2286539","-13.932541714792531","-"
"110/06/20","109/9","1259","安心","觀光事業","466917","487191","468247","-4.161406922541673","-0.2840381251775238","4017759","4124936","-2.598270615592581","-"
"110/06/20","109/9","1264","德麥","食品工業","455291","391113","336842","16.409068478930642","35.16455786392433","3131897","2975652","5.250782013488136","-"
"110/06/20","109/9","1268","漢來美食","觀光事業","336874","364606","314638","-7.606018551532339","7.067169254826181","2460147","2835602","-13.24075099396883","-"
"110/06/20","109/9","1336","台翰","電子零組件業","198980","164372","197107","21.05468084588616","0.9502452982390275","1357840","1747071","-22.279060209917056","-"
"110/06/20","109/9","1565","精華","生技醫療業","358904","355895","525289","0.8454740864580845","-31.674944649516743","3619189","4768542","-24.102818010201023","-"
"110/06/20","109/9","1569","濱川","電腦及週邊設備業","412932","445926","373581","-7.3989854818961","10.533458607370289","3684236","3086916","19.35005682046418","-"
"110/06/20","109/9","1570","力肯","電機機械","45763","45069","41257","1.5398611018660275","10.921782970162639","410509","432499","-5.084404819433108","-"
"110/06/20","109/9","1580","新麥","電機機械","339402","337091","378813","0.6855715518954822","-10.403814019054256","2278268","3033689","-24.90106929220497","-"
"110/06/20","109/9","1584","精剛","其他","60803","75318","76747","-19.27162165750551","-20.774753410556766","601055","630062","-4.6038326386927","-"
"110/06/20","109/9","1586","和勤","電機機械","227131","203173","180741","11.791921170627987","25.66656154386664","1606138","1465511","9.595765572554557","合併營業收入係將母子公司及各子公司間重複營收部分消除後所得數字"
"110/06/20","109/9","1591","駿吉-KY","電機機械","50168","48929","33726","2.5322405935130496","48.75170491608848","442219","486531","-9.107744419163424","-"
"110/06/20","109/9","1593","祺驊","生技醫療業","87587","78358","75936","11.777993312744073","15.34318373367046","587532","601630","-2.3433006997656367","-"
"110/06/20","109/9","1595","川寶","電子零組件業","96127","174962","172040","-45.05835552862907","-44.12520344106022","1222789","1226380","-0.29281299434106883","-"
"110/06/20","109/9","1599","宏佳騰","電機機械","537982","368427","205731","46.02132851283972","161.49778108306478","2262594","1774491","27.506648385367974","1.外銷市場求需持續提升加上Q4歐美節慶客戶備貨致客戶追加拉貨。2.內銷推出新款機車產品致消費者購買力提升"
"110/06/20","109/9","1742","台蠟","化學工業","36816","24859","23982","48.09927993885514","53.5151363522642","280224","300072","-6.614412540990163","本月營收較去年同期增加係增加新營業項目(太陽能)"
"110/06/20","109/9","1752","南光","生技醫療業","142077","136853","138880","3.8172345509415213","2.30198732718894","1327071","1263114","5.063438454486294","-"
"110/06/20","109/9","1777","生泰","生技醫療業","70480","67053","106330","5.110882436281747","-33.7157904636509","760801","679615","11.945881123871605","-"
"110/06/20","109/9","1781","合世","生技醫療業","79646","72298","43592","10.163489999723367","82.70783630023858","548802","326485","68.094093143636","本月營收較去年同期增加主要係因出貨量增加所致。"
"110/06/20","109/9","1784","訊聯","生技醫療業","70609","63589","58524","11.039645221657834","20.649648007654978","588497","577804","1.8506275484420323","-"
"110/06/20","109/9","1785","光洋科","其他電子業","2752208","2559628","2210640","7.523749544855737","24.498244852169506","19355035","16363147","18.284306802352873","-"
"110/06/20","109/9","1788","杏昌","生技醫療業","313276","275527","279655","13.700653656447463","12.022313207344764","2572465","2431905","5.779831037807809","-"
"110/06/20","109/9","1796","金穎生技","食品工業","32164","30939","32322","3.959403988493487","-0.4888311366870862","264564","232985","13.55409146511578","-"
"110/06/20","109/9","1799","易威","生技醫療業","2026","21459","30805","-90.55873992264318","-93.42314559324785","180747","271539","-33.436081004938515","9月份原料藥因向供應商進貨之船期延後，貨物無法本月到港，故原料藥營收減少。"
"110/06/20","109/9","1813","寶利徠","生技醫療業","50687","43658","38087","16.100142012918596","33.08215401580592","311777","401284","-22.305150467000928","-"
"110/06/20","109/9","1815","富喬","電子零組件業","258326","247832","368413","4.23432002324155","-29.88141026511008","2414200","3503783","-31.09733108471615","-"
"110/06/20","109/9","2035","唐榮公司","鋼鐵工業","1033997","978545","1220750","5.666780781670746","-15.298218308416956","8410010","9785216","-14.053915621280103","-"
"110/06/20","109/9","2061","風青","電器電纜","73061","80489","64519","-9.22859024214489","13.239510841767542","520404","700605","-25.720769906009807","-"
"110/06/20","109/9","2063","世鎧","鋼鐵工業","73849","94414","100509","-21.781727286207555","-26.524987812036734","762065","829967","-8.181289135592138","-"
"110/06/20","109/9","2064","晉椿","鋼鐵工業","143673","136667","143472","5.126328960173268","0.14009702241552358","1169863","1612792","-27.46349188240021","-"
"110/06/20","109/9","2065","世豐","鋼鐵工業","207357","196250","133125","5.659617834394904","55.76112676056338","1560445","1389315","12.317580966159582","主係美國螺絲品牌商、建築裝修通路客戶拉貨強勁所致。"
"110/06/20","109/9","2066","世德","電機機械","196604","174757","192016","12.501359029967325","2.389384217981835","1476295","1900609","-22.325159988193256","-"
"110/06/20","109/9","2067","嘉鋼","電機機械","56416","58967","73472","-4.326148523750573","-23.214285714285715","514443","701884","-26.70541001077101","10909及10809自結數"
"110/06/20","109/9","2070","精湛","電機機械","43033","28431","34989","51.35943160634519","22.99008259738775","313149","461438","-32.13627832991648","-"
"110/06/20","109/9","2221","大甲","其他","91944","102184","78546","-10.02113833868316","17.057520433885877","821509","893985","-8.107071147726192","-"
"110/06/20","109/9","2230","泰茂","電機機械","48507","41040","47409","18.194444444444443","2.3160159463393026","328509","386682","-15.044144801154436","-"
"110/06/20","109/9","2235","謚源","電機機械","82860","79639","66335","4.044500809904695","24.911434386070702","496352","624763","-20.553553907641778","-"
"110/06/20","109/9","2596","綠意","建材營造","351593","37155","89","846.2871753465213","394948.3146067416","605723","3314","18177.700663850334","本公司出售「龜山西嶺段」土地,故本年單月及累計營業收入淨額均較去年同期增加."
"110/06/20","109/9","2640","大車隊","其他","173144","162227","155773","6.72945933784142","11.151483248059677","1459510","1427172","2.265879655710734","-"
"110/06/20","109/9","2641","正德","航運業","57723","64358","61842","-10.309518630162529","-6.660521975356554","577662","583036","-0.9217269602563135","-"
"110/06/20","109/9","2643","捷迅","航運業","289187","295560","294124","-2.1562457707402896","-1.6785437434551413","2665515","2237799","19.113244755226006","-"
"110/06/20","109/9","2718","晶悅","觀光事業","26","31","13949","-16.129032258064516","-99.81360671015844","39770","166037","-76.0475074832718","客房部門自5月起停止營運,餐飲部門自6月起停止營運(麵包坊除外)."
"110/06/20","109/9","2719","燦星旅","觀光事業","5504","11568","116640","-52.42047026279391","-95.28120713305898","145835","1478203","-90.13430496352666","因受新型冠狀病毒疫情影響"
"110/06/20","109/9","2724","富驛-KY","觀光事業","17277","20297","25248","-14.879046164457801","-31.570817490494296","135716","353954","-61.657164490301","1.處分全資子公司富驛國際酒店管理有限公司及其100%轉投資之子孫公司。2.受新型冠狀病毒疫情影響。"
"110/06/20","109/9","2726","雅茗-KY","觀光事業","184557","175207","175836","5.336544772754514","4.959735207807275","1134332","1713204","-33.788854100270605","-"
"110/06/20","109/9","2729","瓦城","觀光事業","360040","490321","379490","-26.570552760334557","-5.125299744393792","3415780","3755368","-9.042735625376794","-"
"110/06/20","109/9","2732","六角","觀光事業","417623","446873","439029","-6.545483839927675","-4.875759915631997","2994186","3695034","-18.967295023536995","-"
"110/06/20","109/9","2734","易飛網","觀光事業","44133","50593","83800","-12.768564821220327","-47.33532219570406","309900","717415","-56.803244983726294","因受新冠肺炎疫情影響，唯國內旅遊已開始復甦"
"110/06/20","109/9","2736","高野","觀光事業","58882","72905","42779","-19.23462039640628","37.64230112905865","437932","507093","-13.638721102440774","-"
"110/06/20","109/9","2740","天蔥","觀光事業","10831","16266","13507","-33.41325464158367","-19.811949359591324","120991","129356","-6.466650174711648","-"
"110/06/20","109/9","2743","山富","觀光事業","35123","35654","465390","-1.4893139619678017","-92.45299641161176","850871","3906011","-78.21636959035702","因新型冠狀病毒肺炎疫情影響暫停國外團體旅遊出團"
"110/06/20","109/9","2745","五福","觀光事業","32585","26909","476662","21.093314504440894","-93.16391908731974","982004","4969910","-80.24101040059075","受新型冠狀病毒疫情影響，停止國外出境旅遊業務所致。"
"110/06/20","109/9","2752","豆府","觀光事業","150838","187934","111884","-19.738844487958538","34.81641700332487","1294210","1023478","26.45215627497611","-"
"110/06/20","109/9","2754","亞洲藏壽司","觀光事業","221085","244380","149274","-9.532285784434078","48.10683709152297","1699682","1463464","16.141018842964364","-"
"110/06/20","109/9","2755","揚秦","觀光事業","131953","134162","111074","-1.6465168974821485","18.797378324360338","1086433","952932","14.00949910381853","-"
"110/06/20","109/9","2916","滿心","貿易百貨","80794","96164","80084","-15.983112183353438","0.8865691024424355","889714","923061","-3.612653984947907","-"
"110/06/20","109/9","2924","東凌-KY","貿易百貨","41437","28799","54754","43.88346817597833","-24.321510757204955","261662","400891","-34.72988917186966","-"
"110/06/20","109/9","2926","誠品生活","文化創意業","390129","385283","415969","1.2577767511154139","-6.212001375102472","3308098","3841594","-13.887360298875935","-"
"110/06/20","109/9","2928","紅馬-KY","觀光事業","365077","323799","455055","12.748031958097462","-19.77299447319555","4018713","3936102","2.0988023176228663","-"
"110/06/20","109/9","2937","集雅社","貿易百貨","192187","209312","144219","-8.18156627426999","33.26052739236855","1886648","1503664","25.470051820087466","-"
"110/06/20","109/9","3064","泰偉","文化創意業","36791","36944","10055","-0.41414032048505844","265.89756340129287","255144","115698","120.52585178654773","本月及本年增減百分比增加，係本月及本年遊戲授權使用服務費均較去年同期增加"
"110/06/20","109/9","3066","李洲","光電業","36825","31998","41663","15.085317832364522","-11.612221875525046","243104","317515","-23.43542824748437","-"
"110/06/20","109/9","3067","全域","其他電子業","11501","4826","8239","138.31330294239535","39.59218351741716","46149","79231","-41.75385896934281","-"
"110/06/20","109/9","3071","協禧","電腦及週邊設備業","179812","201375","176354","-10.70788330229671","1.9608287875523096","1596172","1689516","-5.524895887342884","-"
"110/06/20","109/9","3073","天方能源","半導體業","5459","5062","11107","7.8427499012248125","-50.850814801476545","54844","101896","-46.176493679830415","主係出售子公司造成營收減少"
"110/06/20","109/9","3078","僑威","電子零組件業","792256","736566","520104","7.560761696847261","52.326457785366","4973841","3690088","34.78922453881859","本月營收較去年同期增加52.33%，主要係客戶需求增加所致。"
"110/06/20","109/9","3081","聯亞","通信網路業","210379","191662","184410","9.765629076186203","14.082208123203731","1622847","1616798","0.37413455484234887","-"
"110/06/20","109/9","3083","網龍","文化創意業","41365","33760","45178","22.526658767772513","-8.439948647571827","353224","539251","-34.49729346816232","-"
"110/06/20","109/9","3085","新零售","電子商務","5033","5268","20575","-4.460895975702353","-75.53827460510328","80653","295285","-72.6863877271111","本期營收及本年累計營收與去年相比皆減少50%以上，主因：不再經營新零售關鍵字點擊業務、網路服飾銷售亦減少。"
"110/06/20","109/9","3086","華義","文化創意業","9361","9639","7951","-2.8841166096068056","17.733618412778267","75026","104938","-28.504450246812404","-"
"110/06/20","109/9","3088","艾訊","電腦及週邊設備業","412439","363168","458816","13.566999295092078","-10.107973566745711","3398712","3478630","-2.297398688564176","-"
"110/06/20","109/9","3089","元炬","電子零組件業","57097","40378","7846","41.406211303184904","627.7211317868978","243821","103399","135.8059555701699","本期主要係認列太陽能工程收入關係,故營收較去年同期增加50%以上"
"110/06/20","109/9","3093","港建","其他電子業","75230","65145","50273","15.480850410622457","49.642949495753186","1077009","905311","18.96563722300955","-"
"110/06/20","109/9","3095","及成","通信網路業","36752","34082","39855","7.834047297693798","-7.78572324676954","302005","401544","-24.789064212141135","-"
