出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/12/21","114/11","1240","茂生農經","農業科技","222573","235015","237267","-5.294130161904559","-6.193023049981666","2502872","2596607","-3.6099032314092967","-"
"114/12/21","114/11","1259","安心","觀光餐旅","503596","518315","495023","-2.8397788989321167","1.7318387226452103","5555388","5564817","-0.16943953413023286","-"
"114/12/21","114/11","1264","德麥","食品工業","550760","511969","597849","7.576825940633125","-7.8764035734775835","6013166","6005576","0.12638254848494132","-"
"114/12/21","114/11","1268","漢來美食","觀光餐旅","540310","515412","487761","4.83069854795775","10.77351407759128","5672819","5356119","5.912863399786301","-"
"114/12/21","114/11","1294","漢田生技","食品工業","70063","60024","53749","16.724976675996267","30.352192598932074","694903","690901","0.5792436253529811","-"
"114/12/21","114/11","1295","生合","食品工業","81080","96596","79300","-16.06277692658081","2.244640605296343","931899","890887","4.603501903159436","-"
"114/12/21","114/11","1336","台翰","電子零組件業","219165","208455","236223","5.137799525077355","-7.221142733772749","2314792","2351256","-1.5508307049508858","-"
"114/12/21","114/11","1565","精華","生技醫療業","301438","317782","395593","-5.143148447677968","-23.80097726703961","3793604","4128825","-8.119041131556799","-"
"114/12/21","114/11","1569","濱川","電腦及週邊設備業","281018","227222","296682","23.675524377040954","-5.279727115227752","3006652","2792647","7.66315971907656","-"
"114/12/21","114/11","1570","力肯","電機機械","29611","37258","49005","-20.52445112459069","-39.57555351494745","486558","675238","-27.942740189385077","-"
"114/12/21","114/11","1580","新麥","電機機械","400940","411125","430504","-2.4773487382183035","-6.867299723115233","4460661","4265566","4.57371893905756","-"
"114/12/21","114/11","1584","精剛","其他","213729","211314","208403","1.1428490303529344","2.555625398866619","2381216","2657266","-10.388497049222773","-"
"114/12/21","114/11","1586","和勤","電機機械","203481","221496","225525","-8.13332972152996","-9.774526105753242","2088425","2339940","-10.74877988324487","-"
"114/12/21","114/11","1591","駿吉-KY","電機機械","5587","7621","4245","-26.689410838472643","31.613663133097763","98329","178164","-44.80983812666981","-"
"114/12/21","114/11","1593","祺驊","運動休閒","130634","98549","113514","32.55740798993394","15.081840125447082","1120031","1002934","11.675444246580533","-"
"114/12/21","114/11","1595","川寶","電子零組件業","53254","90107","85843","-40.89915322893893","-37.96349149027876","647529","837413","-22.675071917918636","-"
"114/12/21","114/11","1599","宏佳騰","電機機械","97334","186328","123230","-47.76201107724014","-21.014363385539237","1741333","2177252","-20.02152254309561","-"
"114/12/21","114/11","1742","台蠟","化學工業","6825","8621","16590","-20.832850017399373","-58.860759493670884","105196","220495","-52.29098165491281","本月營收及累計營收較去年同期減少，係因蠟品及水產較去年同期減少"
"114/12/21","114/11","1777","生泰","生技醫療業","106393","133781","108536","-20.472264372369768","-1.97446008697575","1217471","1163204","4.665303764429971","-"
"114/12/21","114/11","1781","合世","生技醫療業","38651","33895","48072","14.031568077887593","-19.59768680312864","353350","654285","-45.99448252672765","-"
"114/12/21","114/11","1784","訊聯","生技醫療業","89774","107261","106436","-16.303222979461314","-15.654477808260364","1090188","1094016","-0.3499034749034749","-"
"114/12/21","114/11","1785","光洋科","其他電子業","3816319","3345518","3019447","14.072589057957542","26.391322649478532","35364080","26821092","31.851753090440912","-"
"114/12/21","114/11","1788","杏昌","生技醫療業","326292","373431","301715","-12.623215533793392","8.145766700362925","3885983","3709135","4.767904107022257","-"
"114/12/21","114/11","1796","金穎生技","食品工業","56883","58460","47532","-2.697570988710229","19.673062357990407","615229","465726","32.10106371557525","-"
