出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/05/18","114/4","1101","台泥","水泥工業","12681318","13635386","11626493","-6.997000304941862","9.072598246091921","47653544","37312156","27.715868254838988","-"
"114/05/18","114/4","1102","亞泥","水泥工業","6276269","6532662","5686606","-3.9247859448414752","10.36933102099917","22870976","22186438","3.085389371651276","-"
"114/05/18","114/4","1103","嘉泥","水泥工業","271595","266282","238141","1.9952531526727304","14.047979978248181","1024049","937283","9.25718272922906","-"
"114/05/18","114/4","1104","環泥","水泥工業","698668","702215","686687","-0.505115954515355","1.7447541601923438","2627322","2595259","1.2354450943046533","-"
"114/05/18","114/4","1108","幸福","水泥工業","410688","408312","426739","0.5819079527420208","-3.761315464487661","1623398","1619707","0.22788072163669107","-"
"114/05/18","114/4","1109","信大","水泥工業","434011","446709","441921","-2.8425664134817072","-1.789912676700134","1423922","1538991","-7.4769118207968726","-"
"114/05/18","114/4","1110","東泥","水泥工業","264572","274954","207095","-3.775904333088444","27.753929356092616","1005096","783991","28.20249212044526","-"
"114/05/18","114/4","1201","味全","食品工業","1856995","1773075","1888811","4.733020317809455","-1.6844459292115517","7072364","7223260","-2.0890290533637166","-"
"114/05/18","114/4","1203","味王","食品工業","498590","521527","492424","-4.398046505741793","1.2521729241466704","2031002","2051085","-0.9791403086659012","-"
"114/05/18","114/4","1210","大成","食品工業","8722030","8770327","8589785","-0.5506864225244965","1.5395612346525553","34264323","33893877","1.0929584715256977","-"
"114/05/18","114/4","1213","大飲","食品工業","25157","19695","12478","27.732927138867733","101.61083506972271","91298","45826","99.22751276567887","113年4月因產能不足,恢復產能後及積極推展業務,致使114年4月營收成長"
"114/05/18","114/4","1215","卜蜂","食品工業","2386361","2335353","2198777","2.1841665906610266","8.53128807514359","9083443","9110884","-0.30118921500921314","-"
"114/05/18","114/4","1216","統一","食品工業","56208747","55935541","52338982","0.48843006631508223","7.3936573699503745","225474749","211096989","6.810973509432671","-"
"114/05/18","114/4","1217","愛之味","食品工業","376794","402634","353181","-6.417739187450637","6.685806994147477","1562463","1512359","3.3129700024927944","-"
"114/05/18","114/4","1218","泰山","食品工業","793857","825493","884611","-3.832376531357625","-10.25919867602822","3293183","3641459","-9.564188420081072","-"
"114/05/18","114/4","1219","福壽","食品工業","1207240","1294322","1214607","-6.72800122380675","-0.6065336359826676","4842721","4785542","1.1948280884380496","-"
"114/05/18","114/4","1220","台榮","食品工業","266521","269636","253570","-1.1552611669064963","5.107465394171235","1024770","1018939","0.5722619312834233","-"
