出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/20","109/4","1240","茂生農經","農業科技","187177","188934","138094","-0.9299543756020621","35.54318073196519","734280","569034","29.039741034806354","-"
"110/06/20","109/4","1258","其祥-KY","食品工業","176581","214057","214394","-17.507486323736202","-17.637154024832785","895793","997583","-10.203662251662267","-"
"110/06/20","109/4","1259","安心","觀光事業","366567","401279","432786","-8.650340536135706","-15.300633569477755","1647847","1734876","-5.016439215252271","-"
"110/06/20","109/4","1264","德麥","食品工業","342347","339263","355518","0.9090292781706228","-3.7047350626409914","1246373","1300047","-4.128619965278179","-"
"110/06/20","109/4","1268","漢來美食","觀光事業","114139","140357","249139","-18.67951010637161","-54.18661871485396","953376","1279162","-25.468705292996507","本月較去年同期減少係受新冠肺炎疫情影響"
"110/06/20","109/4","1336","台翰","電子零組件業","94184","152811","187930","-38.36569356918023","-49.88346724844357","561482","742417","-24.371074477012247","-"
"110/06/20","109/4","1565","精華","生技醫療業","411937","455729","523572","-9.609219514228851","-21.321804832955163","1747349","2147135","-18.61950925302787","-"
"110/06/20","109/4","1569","濱川","電腦及週邊設備業","574803","503631","344482","14.131775049589878","66.86009718940322","1510822","1249935","20.87204534635801","本月較去年同期增加66.86%，主係客戶需求增加所致。"
"110/06/20","109/4","1570","力肯","電機機械","40383","40354","31593","0.07186400356841949","27.822618934574116","162860","156109","4.324542467122331","-"
"110/06/20","109/4","1580","新麥","電機機械","242032","183018","370424","32.24491580063163","-34.66082111310282","735172","1195047","-38.48175009016382","-"
"110/06/20","109/4","1584","精剛","其他","68407","74134","73007","-7.725200312946826","-6.300765680003288","304996","251813","21.120037488136038","-"
"110/06/20","109/4","1586","和勤","電機機械","202289","148616","196388","36.11522312537008","3.0047660753202843","621101","621747","-0.1039007827942877","合併營業收入係將母子公司及各子公司間重複營收部分消除後所得數字"
"110/06/20","109/4","1591","駿吉-KY","電機機械","23179","33415","56557","-30.63294927427802","-59.01656735682586","149083","247246","-39.70256343884229","因馬來西亞實施行動管制令，使工作天數減少所致"
"110/06/20","109/4","1593","祺驊","生技醫療業","60912","60177","68716","1.2213968792063412","-11.356889225216834","216282","256847","-15.793449018287152","-"
"110/06/20","109/4","1595","川寶","電子零組件業","219039","133156","157288","64.49803238306949","39.25982910330095","547763","448173","22.221329709732625","-"
"110/06/20","109/4","1599","宏佳騰","電機機械","260326","204659","277741","27.199878822822352","-6.2702301784756305","792440","846343","-6.368930799923908","-"
"110/06/20","109/4","1742","台蠟","化學工業","68893","47993","20937","43.54801741920697","229.04905191765775","176168","151073","16.61117473009737","本期營收較去年同期增加係太陽能收入較去年同期增加"
"110/06/20","109/4","1752","南光","生技醫療業","150484","182220","137767","-17.416309954999452","9.230802732149208","630369","514860","22.435030882181564","-"
"110/06/20","109/4","1777","生泰","生技醫療業","102372","91387","50801","12.020309234354995","101.51571819452373","337699","245362","37.63296680007499","日本地區消化系統劑銷量增加，另歐美地區肌肉鬆弛劑銷售亦大幅增加，其他類如疥瘡、止癢劑營收亦有一定成長所致。"
"110/06/20","109/4","1781","合世","生技醫療業","63849","41865","25582","52.51164457183805","149.58564615745445","169458","131434","28.93010940852443","本月營收較去年同期增加主要係因出貨量增加所致。"
"110/06/20","109/4","1784","訊聯","生技醫療業","63268","70608","67033","-10.395422615001133","-5.616636581982009","258300","252905","2.1332120756805915","-"
"110/06/20","109/4","1785","光洋科","其他電子業","2345111","2165434","1595615","8.297505257606558","46.9722332768243","7762040","6349246","22.251366540215955","-"
"110/06/20","109/4","1788","杏昌","生技醫療業","299556","299190","276252","0.12233029178782713","8.435776030580774","1124592","1082503","3.8881185548677464","-"
"110/06/20","109/4","1796","金穎生技","食品工業","28966","33436","26673","-13.368824022012202","8.596708281783076","117695","99260","18.572436026596815","-"
"110/06/20","109/4","1799","易威","生技醫療業","25190","20519","23568","22.764267264486573","6.882213170400543","103025","107292","-3.9769973530179326","-"
"110/06/20","109/4","1813","寶利徠","生技醫療業","13492","42917","50476","-68.56257427126779","-73.27046517156668","137416","203513","-32.478023516925205","新冠肺炎疫情影響造成營收衰退"
"110/06/20","109/4","1815","富喬","電子零組件業","282917","334587","453718","-15.442919180960407","-37.64474850016971","1228451","1598212","-23.135916887121358","-"
"110/06/20","109/4","2035","唐榮公司","鋼鐵工業","744883","1043013","1147885","-28.58353635093714","-35.108220771244504","3585177","4248768","-15.618433390573456","-"
"110/06/20","109/4","2061","風青","電器電纜","56397","66697","85711","-15.442973447081577","-34.20097770414532","195930","345218","-43.24455851085401","-"
"110/06/20","109/4","2063","世鎧","鋼鐵工業","87316","89086","100759","-1.9868441730462698","-13.341736222074456","347764","352664","-1.3894244947031735","-"
"110/06/20","109/4","2064","晉椿","鋼鐵工業","131596","148580","199105","-11.430878987750706","-33.906230380954774","545541","723773","-24.625400505407082","-"
"110/06/20","109/4","2065","世豐","鋼鐵工業","190490","182664","172456","4.284369114877589","10.457160087210651","670194","555099","20.734139315689635","-"
"110/06/20","109/4","2066","世德","電機機械","107009","188631","201320","-43.2707243242097","-46.84631432545201","657574","856402","-23.216666939124384","-"
"110/06/20","109/4","2067","嘉鋼","電機機械","71043","63552","89212","11.787197885196374","-20.36609424741066","229674","330907","-30.592583414675424","10904及10804自結數"
