出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/05/05","110/4","1435","中福","其他","1290","1094","1242","17.915904936014627","3.864734299516908","4762","4979","-4.358304880498092","-"
"110/05/05","110/4","1437","勤益控","其他","44945","46409","39674","-3.1545605378267148","13.285779099662248","223594","215966","3.532037450339405","-"
"110/05/05","110/4","1452","宏益","紡織纖維","162389","201142","28631","-19.266488351512862","467.17893192693236","675750","401976","68.10705116723386","去年同期受新冠肺炎疫情影響，營收大幅減少。"
"110/05/05","110/4","1454","台富","紡織纖維","127762","127728","98533","0.026619065514217714","29.664173424132017","494767","490836","0.8008785011694334","-"
"110/05/05","110/4","1459","聯發","紡織纖維","221026","256290","88286","-13.75941316477428","150.3522642321546","894404","647848","38.05769254516491","去年同期受新型冠狀病毒疫情影響，致去年同期營業收入大幅減少。"
"110/05/05","110/4","1477","聚陽","紡織纖維","2345903","2628521","1133062","-10.751978013491238","107.0410092298568","9162702","7263946","26.139456433183838","主係全球經濟復甦，客戶需求增加。在與客戶緊密合作下，致業績成長"
"110/05/05","110/4","1560","中砂","電機機械","480526","521795","450328","-7.9090447397924475","6.705778898935887","1945263","1678190","15.914348196568923","-"
"110/05/05","110/4","1587","吉茂","汽車工業","221466","200002","106226","10.73189268107319","108.48568147157947","756075","460743","64.09907475534084","公司接單狀況良好"
"110/05/05","110/4","1615","大山","電器電纜","885445","354433","309542","149.82013525828577","186.05003521331517","1672342","866319","93.03997719085002","110年4月配合訂單交貨，產品電力電纜營收成長，及本月增加子公司營建收入，致較去年同期成長186.05%"
"110/05/05","110/4","1708","東鹼","化學工業","415078","306096","339415","35.60386284041608","22.292179190666292","1261508","1396936","-9.694645996666992","-"
"110/05/05","110/4","1731","美吾華","生技醫療業","116540","93247","74732","24.97989211449162","55.94390622491034","425173","339791","25.12779914712279","營收較去年同期顯著成長，美吾髮森歐黎漾Saholea需求強勁，電商和實體通路整合續創佳績，當月營收大幅成長55.94%。"
"110/05/05","110/4","1773","勝一","化學工業","855267","851219","660281","0.47555329474553554","29.5307603883801","3149069","2638651","19.343899591116823","-"
"110/05/05","110/4","1906","寶隆","造紙工業","13997","13780","106563","1.5747460087082727","-86.86504696752156","94952","485946","-80.4603803714816","代理銷售工業用紙之噸數減少"
"110/05/05","110/4","1909","榮成","造紙工業","3813448","3255271","2904885","17.14686734222742","31.277072930597942","14966401","9858334","51.814708245835455","因去年受大陸新冠肺炎疫情影響，本公司大陸子公司配合當地政府防疫要求停工，故今年營收較去年同期大幅成長。"
"110/05/05","110/4","2241","艾姆勒","電機機械","85375","86599","70499","-1.4134112403145533","21.101008524943616","323146","283369","14.037174143960701","-"
"110/05/05","110/4","2313","華通","電子零組件業","4520054","4527394","4630415","-0.1621241712119599","-2.3833932811637832","17927756","16720078","7.2229208500103885","-"
"110/05/05","110/4","2317","鴻海","其他電子業","500490784","441217054","380925137","13.434143005723437","31.388227078330093","1843819281","1310605263","40.68456254932649","-"
