出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/07","110/5","1256","鮮活果汁-KY","食品工業","409708","407552","318600","0.5290122487437185","28.596359070935343","1811260","911167","98.78463552784505","109年受新冠疫情影響，出貨較少"
"110/06/07","110/5","1301","台塑","塑膠工業","24347789","24367037","13455462","-0.07899195950660723","80.95096994811475","109316763","70226720","55.662635247666415","去年5月受疫情影響，需求與產品價格下跌，今年全球疫情趨緩，需求及產品價格回升，因此今年5月合併營收較去年同期增加80.95%。"
"110/06/07","110/5","1303","南亞","塑膠工業","34484715","34904534","19418507","-1.202763514906115","77.58685052357527","159099939","105387094","50.96719433216367","去年5月新冠肺炎疫情擴散，由亞洲進而蔓延至歐美，重創全球經濟活動，而今年5月公司營運良好，故相較之下差異較大。"
"110/06/07","110/5","1304","台聚","塑膠工業","5665595","6028023","3401050","-6.012385818700427","66.583702092001","27889794","18262779","52.71385587045652","因市場環境影響銷售量價皆優於去年同期，故營收增加。"
"110/06/07","110/5","1305","華夏","塑膠工業","1397334","1493823","620635","-6.459198981405428","125.14585867700016","7869841","4929756","59.63956431109369","109年第二季全球爆發第一波新冠肺炎疫情，致需求驟降，今年因部分PVC大廠受疫情、歲修或天災而減產，後疫情需求恢復。"
"110/06/07","110/5","1308","亞聚","塑膠工業","740520","800995","473355","-7.549984706521264","56.440726304781826","3394207","2220600","52.85089615419256","產品平均售價較去年同期提高所致"
"110/06/07","110/5","1309","台達化","塑膠工業","1827110","1876788","1137515","-2.646969183519929","60.622936840393315","8239579","5247845","57.0088102830781","持續強化銷售量，銷售量較去年同期增加，且售價優於去年，故營業收入較去年同期增加。"
"110/06/07","110/5","1310","台苯","塑膠工業","1216202","1126664","604350","7.947178573203724","101.2413336642674","4480573","2893597","54.84440300428843","5月份營收較去年同期增加101.24%，SM合約售價格較去年同期上升約107%，銷量也較去年同期呈增長。"
"110/06/07","110/5","1313","聯成","塑膠工業","6407063","7594888","4110055","-15.639796136559223","55.887524619500226","31020638","16954840","82.96037001823667","產品價格較去年同期增加。"
"110/06/07","110/5","1326","台化","塑膠工業","32135688","33047596","18011412","-2.759377716914719","78.41848268197963","149337535","100589733","48.46200556074644","比較去年同時疫情影響較緩和，下游需求消費動能提升，致行情上漲，客戶採購動能穩定，開動率提高產銷量增加。"
"110/06/07","110/5","1414","東和","紡織纖維","62640","68982","32832","-9.193702705053493","90.78947368421052","334561","293819","13.866359901844334","去年同期受疫情影響，出貨量減少"
"110/06/07","110/5","1423","利華","紡織纖維","16819","17732","18695","-5.148883374689826","-10.034768654720514","88471","91860","-3.6893098192902243","-"
"110/06/07","110/5","1434","福懋","紡織纖維","2935975","3090691","2025420","-5.005870855417122","44.95635473136436","14186583","13003255","9.100244515700107","-"
"110/06/07","110/5","1435","中福","其他","1184","1290","1308","-8.217054263565892","-9.480122324159021","5946","6287","-5.423890567838397","-"
"110/06/07","110/5","1436","華友聯","建材營造","545143","387958","30993","40.51598368895602","1658.9229826089763","1352435","450215","200.39758781915307","本月及累計營收增加，係當月交屋數增加所致"
"110/06/07","110/5","1437","勤益控","其他","52195","44945","43993","16.130826565802646","18.643875161957585","275789","259959","6.0894217934366575","-"
"110/06/07","110/5","1452","宏益","紡織纖維","165986","162389","50251","2.2150515121098104","230.31382460050546","841736","452227","86.1313013154898","去年同期受新冠肺炎疫情影響，營收大幅減少。"
"110/06/07","110/5","1453","大將","建材營造","38","38","25630","0.0","-99.85173624658603","16134","46179","-65.06204118755278","本年營收較去年減少,係因去年出售待售房地金額較大所致"
"110/06/07","110/5","1454","台富","紡織纖維","127550","127762","79555","-0.16593353266229396","60.32933190874238","622317","570391","9.103579825067365","去年同期受新冠肺炎疫情影響，營收偏低"
"110/06/07","110/5","1455","集盛","紡織纖維","934445","886296","396217","5.43260942168305","135.84172309618214","4184019","2925220","43.03262660586212","因去年度受疫情影響，營收過度萎縮，致基期較低，本年景氣已回穩。"
"110/06/07","110/5","1459","聯發","紡織纖維","193385","221026","77458","-12.50576855211604","149.66433421983527","1087323","723937","50.19580433103985","去年同期受新型冠狀病毒疫情影響，致去年同期營業收入大幅減少。"
"110/06/07","110/5","1463","強盛","紡織纖維","41311","45616","18763","-9.437478077867414","120.17268027500933","193875","251545","-22.926315371007174","去年同期因受疫情影響營業額較本年度同期減少."
"110/06/07","110/5","1464","得力","紡織纖維","873158","857655","451265","1.807603290367339","93.49118588855772","4159692","3510359","18.497623747314734","去年度受疫情影響故營收大幅衰退。"
"110/06/07","110/5","1477","聚陽","紡織纖維","1560469","2345903","1438613","-33.48109448685645","8.470380845995413","10723171","8702559","23.218595817621","-"
"110/06/07","110/5","1516","川飛","其他","111248","191365","48195","-41.86606746270217","130.8289241622575","512058","387128","32.2709801409353","本月營收較去年同月營收增加130.83%係因煤礦價格上漲及客戶採購量增加所致"
"110/06/07","110/5","1533","車王電","汽車工業","257699","229800","150233","12.140557006092255","71.53288558439225","1059609","895487","18.32768091552418","「本期營收增加，係因電動巴士及汽車電子市場突破且穩定成長。」"
"110/06/07","110/5","1537","廣隆","電機機械","644513","611767","595517","5.352691465868541","8.227472935281444","2952238","2804899","5.252916415172169","-"
"110/06/07","110/5","1560","中砂","電機機械","507991","480526","413221","5.715611642242043","22.934458800496586","2453254","2091412","17.301325611596376","-"
"110/06/07","110/5","1590","亞德客-KY","電機機械","2233597","2426662","1682673","-7.955990574707149","32.74100196532541","10594135","6804232","55.69920308419819","本月營業收入換算匯率為4.3383030;本年累計營業收入換算匯率為4.3578128。"
"110/06/07","110/5","1612","宏泰","電器電纜","541426","496329","435517","9.086110221244375","24.31799447553138","2496903","1927600","29.53429134675244","-"
"110/06/07","110/5","1614","三洋電","電器電纜","613425","453266","575613","35.33443937996673","6.568996878110814","2388364","2153917","10.884681257448639","-"
"110/06/07","110/5","1615","大山","電器電纜","343992","885445","303998","-61.15038201130505","13.156007605313192","2016334","1170317","72.28955915363102","110年累計營收較去年同期累計營收成長72.29%。係110/3-5增加子公司營建收入所致。"
"110/06/07","110/5","1616","億泰","電器電纜","284397","204612","224775","38.9933141751217","26.525191858525194","1116213","1126920","-0.9501118091790012","-"
