出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/04","110/5","1256","鮮活果汁-KY","食品工業","409708","407552","318600","0.5290122487437185","28.596359070935343","1811260","911167","98.78463552784505","109年受新冠疫情影響，出貨較少"
"110/06/04","110/5","1313","聯成","塑膠工業","6407063","7594888","4110055","-15.639796136559223","55.887524619500226","31020638","16954840","82.96037001823667","產品價格較去年同期增加。"
"110/06/04","110/5","1423","利華","紡織纖維","16819","17732","18695","-5.148883374689826","-10.034768654720514","88471","91860","-3.6893098192902243","-"
"110/06/04","110/5","1437","勤益控","其他","52195","44945","43993","16.130826565802646","18.643875161957585","275789","259959","6.0894217934366575","-"
"110/06/04","110/5","1452","宏益","紡織纖維","165986","162389","50251","2.2150515121098104","230.31382460050546","841736","452227","86.1313013154898","去年同期受新冠肺炎疫情影響，營收大幅減少。"
"110/06/04","110/5","1454","台富","紡織纖維","127550","127762","79555","-0.16593353266229396","60.32933190874238","622317","570391","9.103579825067365","去年同期受新冠肺炎疫情影響，營收偏低"
"110/06/04","110/5","1455","集盛","紡織纖維","934445","886296","396217","5.43260942168305","135.84172309618214","4184019","2925220","43.03262660586212","因去年度受疫情影響，營收過度萎縮，致基期較低，本年景氣已回穩。"
"110/06/04","110/5","1459","聯發","紡織纖維","193385","221026","77458","-12.50576855211604","149.66433421983527","1087323","723937","50.19580433103985","去年同期受新型冠狀病毒疫情影響，致去年同期營業收入大幅減少。"
"110/06/04","110/5","1463","強盛","紡織纖維","41311","45616","18763","-9.437478077867414","120.17268027500933","193875","251545","-22.926315371007174","去年同期因受疫情影響營業額較本年度同期減少."
"110/06/04","110/5","1477","聚陽","紡織纖維","1560469","2345903","1438613","-33.48109448685645","8.470380845995413","10723171","8702559","23.218595817621","-"
"110/06/04","110/5","1516","川飛","其他","111248","191365","48195","-41.86606746270217","130.8289241622575","512058","387128","32.2709801409353","本月營收較去年同月營收增加130.83%係因煤礦價格上漲及客戶採購量增加所致"
"110/06/04","110/5","1537","廣隆","電機機械","644513","611767","595517","5.352691465868541","8.227472935281444","2952238","2804899","5.252916415172169","-"
"110/06/04","110/5","1560","中砂","電機機械","507991","480526","413221","5.715611642242043","22.934458800496586","2453254","2091412","17.301325611596376","-"
"110/06/04","110/5","1590","亞德客-KY","電機機械","2233597","2426662","1682673","-7.955990574707149","32.74100196532541","10594135","6804232","55.69920308419819","本月營業收入換算匯率為4.3383030;本年累計營業收入換算匯率為4.3578128。"
"110/06/04","110/5","1612","宏泰","電器電纜","541426","496329","435517","9.086110221244375","24.31799447553138","2496903","1927600","29.53429134675244","-"
"110/06/04","110/5","1626","艾美特-KY","電器電纜","1375276","1147031","1353286","19.89876472388279","1.6249336799464416","5065839","4175539","21.321798215751308","-"
"110/06/04","110/5","1773","勝一","化學工業","945261","855267","580843","10.522328115079853","62.739501035563826","4094330","3219494","27.173089932765834","溶劑銷量較去年同期增加"
"110/06/04","110/5","2015","豐興","鋼鐵工業","3405947","2969908","2178457","14.681902604390439","56.3467628693153","14271529","10970547","30.089493258631496","主係景氣復甦，原物料上漲，銷售數量及價格分別較去年同期上漲21%及30%，使110年5月營業收入較去年同期大幅成長。"
"110/06/04","110/5","2031","新光鋼","鋼鐵工業","1372935","1187740","682896","15.59221715190193","101.04598650453363","5795097","3562492","62.6697547671686","本月及本年累積營收較去年同期增加50%以上，主要係鋼鐵需求量增加及價格上漲所致。"
"110/06/04","110/5","2049","上銀","電機機械","2369013","2236269","1861385","5.935958509463754","27.27152093736653","10596729","7222336","46.72162857003607","-"
"110/06/04","110/5","2108","南帝","橡膠工業","2400094","2628840","978470","-8.701404421722128","145.2905045632467","11983062","4576072","161.86349340657227","主係銷售量值增加"
"110/06/04","110/5","2241","艾姆勒","汽車工業","86067","85375","61370","0.8105417276720351","40.24278963663028","409213","344739","18.702264611778766","-"
"110/06/04","110/5","2303","聯電","半導體業","17189070","16382058","14745577","4.926194254714518","16.57102329735893","80668140","72072613","11.926204201865138","-"
"110/06/04","110/5","2313","華通","電子零組件業","4055147","4520054","4373283","-10.285430218311552","-7.274534943199423","21982903","21093362","4.217160830027949","-"
"110/06/04","110/5","2314","台揚","通信網路業","316202","310826","395492","1.729585041148424","-20.048445986265207","1628289","1621526","0.4170762602634802","-"
"110/06/04","110/5","2347","聯強","電子通路業","31570759","31828300","24038877","-0.8091572594200759","31.33208760126357","149972000","115842510","29.461973847079108","本月營收係當月自結數，前期調整數反應在本年累計營收內"
"110/06/04","110/5","2348","海悅","其他","328232","423915","213212","-22.571270183881204","53.946306962084684","1987153","924735","114.88891412134286","本月及本年度增減百分比達50％以上，係因個案銷售狀況良好"
"110/06/04","110/5","2359","所羅門","其他電子業","346509","330294","301077","4.909262656905666","15.08982751920605","1634376","1366092","19.638794458938342","-"
"110/06/04","110/5","2365","昆盈","電腦及週邊設備業","59041","87361","103893","-32.41721134144527","-43.171339743774844","578184","555475","4.088212790854674","-"
"110/06/04","110/5","2375","凱美","電子零組件業","705923","695096","359305","1.5576265724446696","96.46901657366304","3117564","1659835","87.82372946708558","2021年1月底凱美公司因帛漢及旺詮股權轉換案，本年累計營收已排除帛漢並計入旺詮。"
"110/06/04","110/5","2383","台光電","電子零組件業","3220597","2951523","2028377","9.116445983988605","58.777041940428234","14175832","10164388","39.46567171579834","去年5月:黃石廠產能30萬張.各廠尚未全能生產及銷售。今年5月:黃石廠產能60萬張.各廠全能生產及銷售;售價調整及產品組合更佳。"
"110/06/04","110/5","2385","群光","電子零組件業","8421571","8004716","8190663","5.2076176094192475","2.8191612815714673","41563334","35192306","18.10346841153291","-"
"110/06/04","110/5","2397","友通","電腦及週邊設備業","1149746","692175","655366","66.10625925524614","75.43571073262879","3850039","3518114","9.434742592195704","主係因新增合併子公司Brainstorm Corporation，致使本月營收增幅百分比達50%以上。"
"110/06/04","110/5","2402","毅嘉","電子零組件業","559379","543979","301665","2.8309916375448316","85.430527240482","2714964","1855789","46.29701975817294","主要是去年同期因新冠肺炎疫情以至於基期較低所影響"
"110/06/04","110/5","2408","南亞科","半導體業","7604264","7394273","5549926","2.839914079450407","37.015592640334305","32729150","25588474","27.90582978883383","-"
"110/06/04","110/5","2415","錩新","電子零組件業","241440","249181","74685","-3.1065771467326964","223.27776661980317","1118344","753739","48.37284524218595","去年同期受新冠肺炎疫情影響，營收大幅減少。"
"110/06/04","110/5","2419","仲琦","通信網路業","884752","749862","917782","17.988643243690174","-3.5988938549677374","4454857","2932318","51.92271097473057","配合客戶需求出貨量增加"
"110/06/04","110/5","2426","鼎元","光電業","282599","279978","214568","0.9361449828200787","31.706032586406174","1322011","929070","42.294014444552076","-"
"110/06/04","110/5","2430","燦坤","電子通路業","2275140","1694800","1614895","34.24238848241681","40.884701482139704","9216174","7576248","21.64562194901751","-"
"110/06/04","110/5","2436","偉詮電","半導體業","299224","270935","213510","10.4412497462491","40.14519226265749","1322751","924184","43.12636877504912","-"
"110/06/04","110/5","2449","京元電子","半導體業","2861258","2757602","2584325","3.758918074471951","10.715873584011298","13249750","12170298","8.869560958983913","-"
"110/06/04","110/5","2455","全新","通信網路業","288522","288878","193321","-0.12323541425792203","49.24503804553049","1466617","1040037","41.01584847462158","-"
"110/06/04","110/5","2458","義隆","半導體業","1661074","1712236","1225041","-2.9880226791166637","35.593339324969534","7529131","4470310","68.42525462439966","居家辦公及授課市場需求增加"
"110/06/04","110/5","2486","一詮","光電業","512274","490178","328380","4.507750245829066","56.000365430294174","2315377","1507664","53.57380689596621","本公司因新產品應用持續開發及出貨，使營業收入已逐月成長。"
"110/06/04","110/5","2497","怡利電","汽車工業","178617","185709","101285","-3.8188779219100852","76.3508910500074","881865","578381","52.47129487310268","109/5係因受新冠肺炎疫情影響，車廠停工，致營收大幅減少，110/5維持今年以來的出貨水平。"
"110/06/04","110/5","2498","宏達電","通信網路業","305094","380022","396975","-19.71675324060186","-23.145286227092384","1860203","2023891","-8.087787336373353","-"
"110/06/04","110/5","2509","全坤建","建材營造","60091","94154","43800","-36.177963761497125","37.194063926940636","525407","397561","32.15758084922817","-"
"110/06/04","110/5","2511","太子","建材營造","959566","954929","730797","0.48558583936606803","31.304042025350405","5143288","4101467","25.401179626704298","-"
"110/06/04","110/5","2528","皇普","建材營造","258486","138013","21","87.29105229217538","1230785.7142857143","983209","105","936289.5238095238","主係110年5月皇普文苑建案認列258,465仟元收入及認列租賃收入21仟元所致。"
"110/06/04","110/5","2545","皇翔","建材營造","400227","1131071","221152","-64.61521867327515","80.97371943278831","2653278","1528119","73.6303259104821","因今年累計成屋銷售情形較去年同期佳所致"
"110/06/04","110/5","2548","華固","建材營造","370097","1110724","1625654","-66.67966119395997","-77.23396245449524","2631104","5268821","-50.06275597519824","本公司截至5月底累計營收較去年同期減少，係因本期認列交屋金額較低所致。"
"110/06/04","110/5","2633","台灣高鐵","航運業","1901903","3798528","2468406","-49.93052571943658","-22.950154877277075","15567793","14102772","10.388177586647505","受疫情影響，運量減少所致。"
"110/06/04","110/5","2637","慧洋-KY","航運業","1458428","1382114","920693","5.5215416383887295","58.405461972666245","6378821","4611796","38.315333115341616","主係去年因BDI指數下跌及COVID-19疫情影響而使營業收入大幅減少，今年因航運需求回溫，營收已漸回穩所致。"
"110/06/04","110/5","2809","京城銀","金融保險業","888297","906968","617623","-2.058617283079447","43.825116616447254","4531641","2788264","62.52553560208072","主係上期因受新冠肺炎疫情影響，以致金融資產處分損益及減損損失分別較本期減少及增加。"
