出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/01","110/5","2545","皇翔","建材營造","400227","1131071","221152","-64.61521867327515","80.97371943278831","2653278","1528119","73.6303259104821","因今年累計成屋銷售情形較去年同期佳所致"
"110/06/01","110/5","3030","德律","其他電子業","471836","562339","504503","-16.094028690878634","-6.47508538105819","2381947","2147599","10.912092993151887","-"
