"","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计","Date","PL1_N","PH1_N","RSV","K","D","MA60","LowLabel","StatusCount","MartketStatus"
"1",6205517,430981397,69,69.85,68.95,69.1,0.0999999999999943,1517,2015-04-09,68.5,69.85,44.4444444444442,35.2514363609999,33.3886140818938,68.5866666666667,"High",1,"NoTrend"
"2",4600451,320214513,69.7,69.8,69.45,69.65,0.550000000000011,865,2015-04-10,68.5,69.85,85.185185185186,51.8960193023953,39.5577491553943,68.6383333333333,"High",2,"NoTrend"
"3",4199759,293101091,69.9,69.95,69.65,69.85,0.199999999999989,782,2015-04-13,68.5,69.95,93.1034482758615,65.6318289602173,48.2491090903353,68.7208333333333,"High",3,"NoTrend"
"4",4562606,317629802,69.85,69.85,69.5,69.5,-0.349999999999994,622,2015-04-14,68.5,69.95,68.9655172413792,66.7430583872713,54.4137588559806,68.7958333333333,"High",4,"NoTrend"
"5",17266917,1185132897,69.25,69.5,68.4,68.65,-0.849999999999994,3412,2015-04-15,68.4,69.95,16.1290322580645,49.8717163442024,52.8997446853879,68.8316666666667,"Low",1,"NoTrend"
"6",15774474,1096081678,68.95,69.7,68.9,69.7,1.05,2442,2015-04-16,68.4,69.95,83.8709677419355,61.2048001434467,55.6680965047408,68.8908333333333,"High",1,"NoTrend"
"7",9237191,637969374,69.55,69.55,68.9,69.05,-0.650000000000006,1286,2015-04-17,68.4,69.95,41.9354838709673,54.7816947192869,55.3726292429229,68.9458333333333,"High",2,"NoTrend"
"8",9571501,657845763,68.7,69.15,68.55,68.95,-0.0999999999999943,1586,2015-04-20,68.4,69.95,35.4838709677418,48.3490868021052,53.031448429317,68.9958333333333,"Low",1,"NoTrend"
"9",2864363,197793548,69.05,69.3,68.85,68.95,0,776,2015-04-21,68.4,69.95,35.4838709677418,44.0606815239841,50.041192794206,69.0516666666667,"Low",2,"NoTrend"
"10",11311979,787537471,69.3,69.8,69.25,69.65,0.700000000000003,1473,2015-04-22,68.4,69.95,80.6451612903227,56.2555081127636,52.1126312337252,69.1158333333333,"High",1,"NoTrend"
"11",24334093,1724238391,70.2,71.5,70.15,71.5,1.84999999999999,4719,2015-04-23,68.4,71.5,100,70.8370054085091,58.3540892919865,69.2158333333333,"High",2,"NoTrend"
"12",26527170,1917092274,71.7,72.85,71.7,72.2,0.700000000000003,4260,2015-04-24,68.4,72.85,85.3932584269664,75.6890897479949,64.1324227773226,69.315,"High",3,"NoTrend"
"13",13281661,968278044,73,73.3,72.6,72.75,0.549999999999997,3106,2015-04-27,68.4,73.3,88.7755102040817,80.0512299000238,69.438691818223,69.415,"High",4,"NoTrend"
"14",16465262,1195111839,72.85,73.1,72.35,72.6,-0.150000000000006,2130,2015-04-28,68.55,73.3,85.2631578947368,81.7885392315948,73.5553076226803,69.5041666666666,"High",5,"NoTrend"
"15",10074684,725594690,72.5,72.7,71.6,71.8,-0.799999999999997,1811,2015-04-29,68.55,73.3,68.4210526315789,77.3327103649228,74.8144418700945,69.5741666666666,"High",6,"NoTrend"
"16",6780532,484999522,71.6,71.8,71.15,71.45,-0.349999999999994,1457,2015-04-30,68.55,73.3,61.0526315789475,71.9060174362644,73.8449670588178,69.62,"High",7,"NoTrend"
"17",5381376,383599096,71.45,71.65,70.85,71.6,0.149999999999991,1220,2015-05-04,68.85,73.3,61.7977528089887,68.5365958938391,72.0755100038249,69.6683333333333,"High",8,"NoTrend"
"18",6801050,483838544,71.4,71.4,70.9,71.2,-0.399999999999991,1174,2015-05-05,69.25,73.3,48.1481481481483,61.7404466452755,68.6304888843084,69.7025,"High",9,"NoTrend"
"19",6603488,468611056,70.8,71.4,70.5,71.3,0.0999999999999943,1301,2015-05-06,70.15,73.3,36.5079365079363,53.3296099328291,63.530195900482,69.7383333333333,"High",10,"Bull"
"20",10204224,718490164,70.8,70.8,70.15,70.45,-0.849999999999994,1945,2015-05-07,70.15,73.3,9.52380952380946,38.7276764631559,55.2626894213733,69.7741666666667,"High",11,"Bull"
"21",5647296,398589652,70.45,70.65,70.45,70.5,0.0499999999999972,1082,2015-05-08,70.15,73.3,11.111111111111,29.5221546791409,46.6825111739625,69.8158333333333,"High",12,"Bull"
"22",11222257,793547954,71,71.2,70.3,70.85,0.349999999999994,1986,2015-05-11,70.15,73.1,23.7288135593217,27.5910409725345,40.3186877734865,69.8608333333333,"High",13,"Bull"
"23",9064022,640522400,70.6,70.85,70.55,70.7,-0.149999999999991,1712,2015-05-12,70.15,72.7,21.5686274509803,25.5835697986831,35.4069817818854,69.895,"High",14,"Bull"
"24",6874083,488179679,70.7,71.2,70.7,71.1,0.399999999999991,1146,2015-05-13,70.15,71.8,57.5757575757572,36.2476323910411,35.687198651604,69.9233333333334,"High",15,"Bull"
"25",16520264,1161687961,70.85,70.95,70,70.1,-1,3256,2015-05-14,70,71.65,6.0606060606057,26.185290280896,32.519895861368,69.94,"High",16,"Bull"
"26",11642867,815422387,70.3,70.35,69.7,70,-0.0999999999999943,2197,2015-05-15,69.7,71.4,17.6470588235292,23.3392131284404,29.4596682837254,69.9608333333334,"High",17,"Bull"
"27",3248292,227961241,70.05,70.3,70,70.25,0.25,950,2015-05-18,69.7,71.4,32.3529411764704,26.3437891444504,28.4210419039671,69.99,"High",18,"Bull"
"28",8458272,601702901,70.4,71.45,70.4,71.3,1.05,2147,2015-05-19,69.7,71.45,91.4285714285711,48.0387165724906,34.9602667934749,70.0408333333334,"High",19,"Bull"
"29",7530606,534194695,71.25,71.25,70.8,70.8,-0.5,1216,2015-05-20,69.7,71.45,62.8571428571425,52.9781920007079,40.9662418625526,70.0708333333334,"High",20,"Bull"
"30",11567932,809811559,70.15,70.2,69.75,70.15,-0.649999999999991,2097,2015-05-21,69.7,71.45,25.7142857142859,43.8902232385672,41.9409023212241,70.09,"High",21,"Bull"
"31",6152758,435042013,70.2,70.95,70.2,70.7,0.549999999999997,1234,2015-05-22,69.7,71.45,57.1428571428571,48.3077678733305,44.0631908385929,70.1108333333334,"High",22,"Bull"
"32",2391058,169027182,70.45,70.95,70.3,70.7,0,734,2015-05-25,69.7,71.45,57.1428571428571,51.2527976298394,46.4597264356751,70.1183333333334,"High",23,"Bull"
"33",7521312,535292867,71.2,71.6,70.8,71,0.299999999999997,1247,2015-05-26,69.7,71.6,68.4210526315791,56.975549297086,49.9650007228121,70.1216666666667,"High",24,"Bull"
"34",5812358,413273073,70.85,71.3,70.7,71.15,0.150000000000006,974,2015-05-27,69.7,71.6,76.3157894736847,63.4222960226189,54.4507658227477,70.1358333333333,"High",25,"Bull"
"35",5790144,414080476,71.75,71.9,71.25,71.5,0.349999999999994,1285,2015-05-28,69.75,71.9,81.3953488372091,69.4133136274823,59.4382817576592,70.1608333333333,"High",26,"Bull"
"36",4900148,349371690,71.7,71.7,71.05,71.1,-0.400000000000006,1635,2015-05-29,69.75,71.9,62.7906976744182,67.2057749764609,62.0274461639264,70.1808333333334,"High",27,"Bull"
"37",7850223,553306871,71.1,71.15,70.25,70.5,-0.599999999999994,1749,2015-06-01,69.75,71.9,34.8837209302325,56.4317569610514,60.1622164296348,70.19,"High",28,"Bull"
"38",4867412,341989139,70.45,70.5,70,70.4,-0.0999999999999943,1142,2015-06-02,69.75,71.9,30.2325581395351,47.6986906872126,56.0077078488274,70.2016666666667,"High",29,"Bull"
"39",6558304,459976121,70.3,70.4,69.9,69.95,-0.450000000000003,1466,2015-06-03,69.9,71.9,2.49999999999986,32.6324604581417,48.2159587185988,70.2041666666667,"Low",1,"NoTrend"
"40",28182317,1941540073,69.8,69.9,68.35,68.6,-1.35000000000001,5559,2015-06-04,68.35,71.9,7.04225352112674,24.1023914791367,40.1781029721115,70.1958333333334,"Low",2,"NoTrend"
"41",15106306,1033376164,68.5,68.6,68.2,68.45,-0.149999999999991,2804,2015-06-05,68.2,71.9,6.75675675675675,18.3205132383434,32.8922397275221,70.1875,"Low",3,"NoTrend"
"42",9094127,622037152,68.3,69.05,68,68.9,0.450000000000003,2538,2015-06-08,68,71.9,23.0769230769232,19.9059831845367,28.563487546527,70.185,"Low",4,"NoTrend"
"43",18429951,1258036692,68.5,68.6,68,68.35,-0.550000000000011,2856,2015-06-09,68,71.9,8.97435897435882,16.2621084478107,24.4630278469549,70.1633333333334,"Low",5,"NoTrend"
"44",8666901,595189468,68.55,68.9,68.45,68.65,0.300000000000011,1959,2015-06-10,68,71.7,17.5675675675677,16.6972614877297,21.8744390605465,70.15,"Low",6,"NoTrend"
"45",7352571,504746450,68.8,68.9,68.4,68.85,0.199999999999989,1254,2015-06-11,68,71.15,26.9841269841268,20.1262166531954,21.2916982580961,70.1491666666667,"Low",7,"NoTrend"
"46",3175799,218259470,68.9,69,68.45,68.8,-0.0499999999999972,870,2015-06-12,68,70.5,31.9999999999999,24.0841444354635,22.2225136505519,70.1433333333334,"Low",8,"NoTrend"
"47",3761616,258521656,68.8,69,68.5,68.65,-0.149999999999991,971,2015-06-15,68,70.4,27.0833333333335,25.0838740680869,23.1763004563969,70.1225,"Low",9,"NoTrend"
"48",8681702,592299290,68.65,68.65,68.05,68.2,-0.450000000000003,1749,2015-06-16,68,69.9,10.5263157894738,20.2313546418825,22.1946518515588,70.0816666666667,"Low",10,"Bear"
"49",5564580,380966978,68.2,68.75,68.2,68.5,0.299999999999997,1585,2015-06-17,68,69.05,47.6190476190477,29.3605856342709,24.5832964457962,70.0475,"Low",11,"Bear"
"50",10688270,730684809,68.45,68.55,68.2,68.4,-0.0999999999999943,1343,2015-06-18,68,69.05,38.0952380952387,32.2721364545935,27.1462431153953,70.0083333333334,"Low",12,"Bear"
"51",11310165,782304510,68.75,69.4,68.75,69.35,0.949999999999989,1920,2015-06-22,68,69.4,96.4285714285706,53.6576147792526,35.9833670033477,69.9891666666667,"Low",13,"Bear"
"52",5311263,369513247,69.55,69.85,69.35,69.55,0.200000000000003,1515,2015-06-23,68.05,69.85,83.3333333333335,63.5495209639462,45.1720849902139,69.9775,"Low",14,"Bear"
"53",6127048,426268842,69.6,69.7,69.4,69.65,0.100000000000009,1203,2015-06-24,68.05,69.85,88.8888888888895,71.9959769389273,54.1133823064517,69.9816666666667,"Low",15,"Bear"
"54",13815425,972267505,70,70.65,70,70.45,0.799999999999997,2531,2015-06-25,68.05,70.65,92.3076923076922,78.7665487285156,62.3311044471397,70.01,"High",1,"NoTrend"
"55",4926733,346310265,70.45,70.45,70.15,70.45,0,1336,2015-06-26,68.05,70.65,92.3076923076922,83.2802632549078,69.3141573830624,70.0375,"High",2,"NoTrend"
"56",11576161,800533393,69.35,69.6,68.75,68.8,-1.65000000000001,2885,2015-06-29,68.05,70.65,28.8461538461538,65.1355601186565,67.9212916282604,70.0333333333334,"Low",1,"NoTrend"
"57",4093490,282871294,68.8,69.4,68.8,69.4,0.600000000000009,1284,2015-06-30,68.2,70.65,48.9795918367348,59.7502373580159,65.1976068715122,70.0458333333334,"Low",2,"NoTrend"
"58",6063171,424660570,69.4,70.3,69.25,70.05,0.649999999999991,1853,2015-07-01,68.2,70.65,75.5102040816323,65.0035595992214,65.1329244474153,70.055,"Low",3,"NoTrend"
"59",4340672,303948992,70.2,70.25,69.85,70.1,0.0499999999999972,747,2015-07-02,68.75,70.65,71.0526315789469,67.0199169257965,65.761921940209,70.0633333333334,"High",1,"NoTrend"
"60",7762464,540423608,70,70.2,69.25,70.1,0,1679,2015-07-03,68.75,70.65,71.0526315789469,68.3641551435133,66.6293330079771,70.0816666666667,"High",2,"NoTrend"
"61",7584634,526949522,69.55,70.05,69.2,69.3,-0.799999999999997,1559,2015-07-06,68.75,70.65,28.9473684210524,55.2252262360263,62.8279640839935,70.085,"Low",1,"NoTrend"
"62",4706919,328215180,69.65,70.1,69.45,69.6,0.299999999999997,1222,2015-07-07,68.75,70.65,44.7368421052627,51.7290981924385,59.1283421201418,70.0841666666667,"Low",2,"NoTrend"
"63",37899765,2576676720,69.2,69.2,67.45,67.5,-2.09999999999999,8343,2015-07-08,67.45,70.45,1.66666666666657,35.0416210171812,51.0994350858216,70.045,"Low",3,"NoTrend"
"64",33083128,2203429334,66.8,67.35,66.1,67.1,-0.400000000000006,5730,2015-07-09,66.1,70.3,23.8095238095238,31.2975886146287,44.498819595424,70.0050000000001,"Low",4,"NoTrend"
"65",15806729,1069053790,68,68.1,67.2,68.1,1,3217,2015-07-13,66.1,70.3,47.6190476190476,36.738074949435,41.9119047134276,69.9958333333334,"Low",5,"NoTrend"
"66",9618532,657390583,68.3,68.7,68.05,68.1,0,2324,2015-07-14,66.1,70.3,47.6190476190476,40.3650658393059,41.3962917553871,69.9691666666667,"Low",6,"NoTrend"
"67",8865704,605236616,68.3,68.65,68,68.25,0.150000000000006,1509,2015-07-15,66.1,70.25,51.8072289156627,44.1791201980915,42.3239012362885,69.9558333333334,"Low",7,"NoTrend"
"68",6939583,476110012,68.6,68.95,68.2,68.6,0.349999999999994,1968,2015-07-16,66.1,70.2,60.9756097560974,49.7779500507601,44.8085841744457,69.9500000000001,"Low",8,"NoTrend"
"69",3432139,235053872,68.35,68.65,68.3,68.5,-0.0999999999999943,944,2015-07-17,66.1,70.1,60.0000000000001,53.1853000338401,47.6008227942439,69.9425000000001,"Low",9,"NoTrend"
"70",7832044,535748692,69,69.2,67.8,68,-0.5,1873,2015-07-20,66.1,70.1,47.5000000000001,51.2902000225601,48.8306152036826,69.9150000000001,"Low",10,"Bear"
"71",3363698,229995888,68.35,68.65,68,68.65,0.650000000000006,978,2015-07-21,66.1,69.2,82.2580645161292,61.6128215204165,53.0913506425939,69.8675000000001,"Low",11,"Bear"
"72",14139939,961043676,68.2,68.3,67.7,67.8,-0.850000000000009,2273,2015-07-22,66.1,69.2,54.8387096774193,59.3547842394174,55.1791618415351,69.7941666666668,"Low",12,"Bear"
"73",20981081,1410059672,67.5,67.85,66.85,67.15,-0.649999999999991,3456,2015-07-23,66.85,69.2,12.7659574468089,43.8251753085479,51.3944996638727,69.7008333333334,"Low",13,"Bear"
"74",19922048,1331121496,67.05,67.25,66.5,66.75,-0.400000000000006,3021,2015-07-24,66.5,69.2,9.25925925925925,32.3032032921184,45.0307342066212,69.6033333333334,"Low",14,"Bear"
"75",28446312,1876583192,66.4,66.55,65.55,65.8,-0.950000000000003,5152,2015-07-27,65.55,69.2,6.84931506849314,23.8185738842433,37.9600140991619,69.5033333333334,"Low",15,"Bear"
"76",17518780,1154891944,65.75,66.3,65.5,65.85,0.0499999999999972,3321,2015-07-28,65.5,69.2,9.4594594594593,19.0322024093153,31.6507435358797,69.4100000000001,"Low",16,"Bear"
"77",18492599,1209602490,65.9,65.9,65.1,65.4,-0.449999999999989,3442,2015-07-29,65.1,69.2,7.31707317073197,15.1271593297875,26.142882133849,69.3066666666667,"Low",17,"Bear"
"78",7473893,494964459,65.6,66.55,65.55,66.5,1.09999999999999,2258,2015-07-30,65.1,69.2,34.1463414634147,21.4668867076632,24.5842169917871,69.2283333333334,"Low",18,"Bear"
"79",11169527,737988200,66.5,66.55,65.8,66.15,-0.349999999999994,1548,2015-07-31,65.1,68.65,29.5774647887326,24.1704127346864,24.4462822394202,69.1425000000001,"Low",19,"Bear"
"80",15758422,1027197865,65.9,65.9,64.9,65.25,-0.900000000000006,3454,2015-08-03,64.9,68.3,10.2941176470587,19.5449810388105,22.8125151725503,69.0558333333334,"Low",20,"Bear"
"81",12310425,803217815,65.5,66,65,65.3,0.0499999999999972,2681,2015-08-04,64.9,67.85,13.5593220338981,17.5497613705063,21.0582639052023,68.9691666666667,"Low",21,"Bear"
"82",9875104,648399318,65.55,66,65.3,65.7,0.400000000000006,1782,2015-08-05,64.9,67.25,34.0425531914893,23.0473586441673,21.7212954848573,68.8833333333334,"Low",22,"Bear"
"83",23620938,1535880356,66,66.05,64.55,65,-0.700000000000003,3641,2015-08-06,64.55,66.55,22.5000000000001,22.8649057627783,22.102498910831,68.7883333333334,"Low",23,"Bear"
"84",6898672,446241008,64.5,65,64.2,64.7,-0.299999999999997,2267,2015-08-07,64.2,66.55,21.2765957446809,22.3354690900791,22.180155637247,68.6816666666667,"Low",24,"Bear"
"85",10082526,649653275,64.6,64.75,64,64.55,-0.150000000000006,2542,2015-08-10,64,66.55,21.5686274509803,22.0798552103795,22.1467221616245,68.5891666666667,"Low",25,"Bear"
"86",17411425,1131041320,65.3,65.8,64.4,64.55,0,4036,2015-08-11,64,66.55,21.5686274509803,21.9094459572465,22.0676300934985,68.4983333333334,"Low",26,"Bear"
"87",24218973,1541063674,64.25,64.45,63,63.45,-1.09999999999999,4634,2015-08-12,63,66.55,12.6760563380283,18.8316494175071,20.988969868168,68.385,"Low",27,"Bear"
"88",16147105,1025508660,63.45,63.9,63.35,63.55,0.0999999999999943,2147,2015-08-13,63,66.05,18.0327868852458,18.5653619067533,20.1811005476964,68.2558333333334,"Low",28,"Bear"
"89",8405034,532406602,63.45,63.75,63.15,63.3,-0.25,1736,2015-08-14,63,66.05,9.83606557377041,15.6555964624257,18.6725991859395,68.1308333333334,"Low",29,"Bear"
"90",13852886,871311567,63.3,63.3,62.7,62.9,-0.399999999999999,2367,2015-08-17,62.7,66.05,5.97014925373123,12.4271140595275,16.5907708104689,68.01,"Low",30,"Bear"
"91",9841681,617280801,63,63.3,62.45,62.55,-0.350000000000001,2221,2015-08-18,62.45,66.05,2.77777777777762,9.21066863227756,14.1307367510718,67.8741666666667,"Low",31,"Bear"
"92",17595647,1088315857,62.4,62.5,61.3,61.6,-0.949999999999996,4364,2015-08-19,61.3,65.8,6.66666666666676,8.36266797707396,12.2080471597392,67.7225000000001,"Low",32,"Bear"
"93",19329341,1185812735,61.25,61.85,60.95,61.4,-0.200000000000003,4758,2015-08-20,60.95,65.8,9.27835051546384,8.66789548987058,11.0279966031163,67.5625,"Low",33,"Bear"
"94",28076492,1689327220,60.6,60.75,59.8,59.8,-1.6,6417,2015-08-21,59.8,65.8,0,5.77859699324706,9.27819673315988,67.3733333333334,"Low",34,"Bear"
"95",61317409,3512538379,59.1,59.1,55.4,57.5,-2.3,12459,2015-08-24,55.4,64.45,23.2044198895028,11.5872046253323,10.0478660305507,67.1400000000001,"Low",35,"Bear"
"96",43487996,2578413633,57.5,60,57.5,60,2.5,9667,2015-08-25,55.4,63.9,54.1176470588236,25.7640187698294,15.2865836103103,66.9550000000001,"Low",36,"Bear"
"97",17123903,1020266152,59.3,60.5,58.65,60.35,0.350000000000001,5984,2015-08-26,55.4,63.75,59.2814371257485,36.9364915551358,22.5032195919188,66.7858333333334,"Low",37,"Bear"
"98",18326474,1106779689,60.6,60.65,60,60.15,-0.200000000000003,5627,2015-08-27,55.4,63.3,60.126582278481,44.6665217962508,29.8909869933628,66.6150000000001,"Low",38,"Bear"
"99",18684824,1150095322,61,61.9,61,61.8,1.65,4349,2015-08-28,55.4,63.3,81.0126582278481,56.7819006067833,38.854624864503,66.4791666666667,"Low",39,"Bear"
"100",18957915,1171281528,61.3,62.35,61.2,62.3,0.5,2806,2015-08-31,55.4,62.5,97.1830985915493,70.2489666017053,49.3194054435704,66.3741666666667,"Low",40,"Bear"
"101",12340652,766117348,61.9,62.6,61.5,61.75,-0.549999999999997,2838,2015-09-01,55.4,62.6,88.1944444444444,76.230792549285,58.2898678121419,66.2625000000001,"Low",41,"Bear"
"102",18170477,1118387496,61.1,62.3,60.95,62.1,0.350000000000001,4619,2015-09-02,55.4,62.6,93.0555555555556,81.8390468847085,66.1395941696641,66.1491666666667,"Low",42,"Bear"
"103",7543894,468271835,62.35,62.4,61.6,62.15,0.0499999999999972,1573,2015-09-03,55.4,62.6,93.75,85.8093645898057,72.6961843097113,66.0458333333334,"Low",43,"Bear"
"104",15808961,978163876,62.15,62.55,61.35,61.35,-0.799999999999997,2202,2015-09-04,57.5,62.6,75.4901960784314,82.3696417526809,75.9206701240345,65.9241666666667,"Low",44,"Bear"
"105",10155526,624485437,61.3,62.3,61.1,61.25,-0.100000000000001,2616,2015-09-07,58.65,62.6,65.8227848101266,76.8540227718294,76.2317876732995,65.7975000000001,"Low",45,"Bear"
"106",9642248,592119472,61.5,61.65,61.1,61.45,0.200000000000003,3030,2015-09-08,60,62.6,55.7692307692309,69.8257587709632,74.0964447058541,65.6750000000001,"Low",46,"Bear"
"107",24002263,1525863565,62.65,64.15,62.65,64.15,2.7,5404,2015-09-09,60.95,64.15,100,79.8838391806422,76.0255761974501,65.6000000000001,"Low",47,"Bear"
"108",10184783,646044883,63.8,63.8,63.15,63.45,-0.700000000000003,3300,2015-09-10,60.95,64.15,78.1249999999999,79.2975594537614,77.1162372828872,65.5208333333334,"Low",48,"Bear"
"109",7961292,505296736,63.3,63.7,63.05,63.5,0.0499999999999972,2519,2015-09-11,60.95,64.15,79.6874999999998,79.4275396358409,77.8866714005384,65.4375000000001,"Low",49,"Bear"
"110",4389671,279210234,63.9,64,63.25,63.65,0.149999999999999,2011,2015-09-14,60.95,64.15,84.3749999999998,81.0766930905605,78.9500119638791,65.3583333333334,"Low",50,"Bear"
"111",5767862,365312865,63.75,63.85,63.05,63.15,-0.5,1968,2015-09-15,61.1,64.15,67.2131147540982,76.4555003117397,78.1185080798327,65.2550000000001,"Low",51,"Bear"
"112",7422817,473560457,63.65,64,63.4,63.9,0.75,2266,2015-09-16,61.1,64.15,91.8032786885244,81.5714264373346,79.2694808656666,65.1608333333334,"Low",52,"Bear"
"113",12909851,838052365,64.5,65.15,64.5,65,1.1,3408,2015-09-17,61.1,65.15,96.2962962962962,86.4797163903218,81.6728927072184,65.0833333333334,"Low",53,"Bear"
"114",3507233,227184655,65,65,64.55,64.85,-0.150000000000006,1275,2015-09-18,61.1,65.15,92.5925925925923,88.5173417910786,83.9543757351718,64.9900000000001,"Low",54,"Bear"
"115",9987594,633935853,64.05,64.1,63.2,63.45,-1.39999999999999,3110,2015-09-21,62.65,65.15,32.0000000000001,69.6782278607191,79.1956597770209,64.8733333333334,"Low",55,"Bear"
"116",4330875,275986550,63.55,63.95,63.55,63.8,0.349999999999994,1130,2015-09-22,63.05,65.15,35.7142857142856,58.3569138119079,72.2494111219832,64.7900000000001,"Low",56,"Bear"
"117",10045603,627964620,63.2,63.2,62.2,62.35,-1.45,3123,2015-09-23,62.2,65.15,5.08474576271181,40.5995244621759,61.6994489020475,64.6725000000001,"Low",57,"Bear"
"118",7364956,458475049,62.55,62.85,61.9,62,-0.350000000000001,1904,2015-09-24,61.9,65.15,3.07692307692311,28.0919906670916,50.4969628237288,64.5383333333334,"Low",58,"Bear"
"119",5982179,370528978,62.15,62.35,61.6,62.25,0.25,1918,2015-09-25,61.6,65.15,18.3098591549295,24.8312801630376,41.9417352701651,64.4075000000001,"Low",59,"Bear"
"120",8574123,533541019,61.45,62.6,61.45,62.4,0.149999999999999,2087,2015-09-30,61.45,65.15,25.6756756756755,25.1127453339169,36.3320719580824,64.2791666666667,"Low",60,"Bear"
"121",11986849,756664703,62.6,63.7,62.2,63.6,1.2,2636,2015-10-01,61.45,65.15,58.108108108108,36.1111995919806,36.2584478360484,64.1841666666667,"Low",61,"Bear"
"122",7571907,479582469,63.35,63.6,63.1,63.25,-0.350000000000001,1083,2015-10-02,61.45,65,50.7042253521126,40.9755415120246,37.8308123947072,64.0783333333334,"Low",62,"Bear"
"123",5383188,342143611,63.8,64,63.25,63.4,0.149999999999999,1393,2015-10-05,61.45,64.1,73.5849056603774,51.8453295614756,42.5023181169633,64.0100000000001,"Low",63,"Bear"
"124",8300522,533161323,64.15,64.7,63.85,63.9,0.5,2059,2015-10-06,61.45,64.7,75.3846153846152,59.6917581691888,48.2321314677051,63.9566666666667,"Low",64,"Bear"
"125",8637044,557000564,63.9,64.85,63.9,64.85,0.949999999999996,2304,2015-10-07,61.45,64.85,100,73.1278387794592,56.5307005716231,63.9025000000001,"High",1,"NoTrend"
"126",12360377,803154003,65.1,65.3,64.6,64.7,-0.149999999999991,1896,2015-10-08,61.45,65.3,84.4155844155845,76.8904206581676,63.3172739338046,63.8458333333334,"High",2,"NoTrend"
"127",17465643,1144859053,65.05,65.9,65.05,65.55,0.849999999999994,3323,2015-10-12,61.45,65.9,92.134831460674,81.9718909256697,69.5354795977597,63.8008333333334,"High",3,"NoTrend"
"128",7489789,489761011,65.6,65.65,65.15,65.3,-0.25,1921,2015-10-13,61.45,65.9,86.5168539325841,83.4868785946412,74.1859459300535,63.7458333333334,"High",4,"NoTrend"
"129",7135958,464717839,65.3,65.3,64.95,65.05,-0.25,1491,2015-10-14,62.2,65.9,77.0270270270268,81.3335947387697,76.5684955329589,63.6883333333334,"High",5,"NoTrend"
"130",14357990,948629290,65.65,66.35,65.65,66,0.950000000000003,3011,2015-10-15,63.1,66.35,89.2307692307694,83.9659862361029,79.0343257673402,63.6550000000001,"High",6,"NoTrend"
"131",8189426,538694821,65.95,66,65.6,65.75,-0.25,1613,2015-10-16,63.25,66.35,80.6451612903227,82.8590445875095,80.30923204073,63.6066666666667,"High",7,"NoTrend"
"132",7411159,488570053,66,66.2,65.7,65.95,0.200000000000003,1305,2015-10-19,63.85,66.35,84.0000000000003,83.2393630583398,81.2859423799333,63.5758333333334,"High",8,"NoTrend"
"133",4526773,298526370,66,66.1,65.8,65.95,0,1050,2015-10-20,63.9,66.35,83.6734693877554,83.384065168145,81.9853166426705,63.5558333333334,"High",9,"NoTrend"
"134",11498457,755187599,66.1,66.15,65.4,65.5,-0.450000000000003,2296,2015-10-21,64.6,66.35,51.4285714285718,72.7322339216206,78.9009557356539,63.5350000000001,"High",10,"Bull"
"135",8066236,527859177,65.3,65.6,65.25,65.5,0,1534,2015-10-22,64.95,66.35,39.2857142857143,61.5833940429852,73.128435171431,63.5300000000001,"High",11,"Bull"
"136",20687758,1367594228,66.2,66.5,65.85,65.9,0.400000000000006,2965,2015-10-23,64.95,66.5,61.2903225806455,61.4857035555386,69.2475246328002,63.5308333333334,"High",12,"Bull"
"137",12082040,780928000,64.5,64.85,64.45,64.55,-1.35000000000001,1757,2015-10-26,64.45,66.5,4.87804878048753,42.6164852971882,60.3705115209295,63.5166666666667,"High",13,"Bull"
"138",5723238,367024006,64.5,64.55,63.95,64.2,-0.349999999999994,1825,2015-10-27,63.95,66.5,9.80392156862746,31.6789640543346,50.8066623653979,63.4783333333334,"High",14,"Bull"
"139",5075690,323952193,64.2,64.25,63.6,63.75,-0.450000000000003,1655,2015-10-28,63.6,66.5,5.1724137931034,22.8434473005909,41.4855906771289,63.4383333333334,"High",15,"Bull"
"140",8413837,533508526,64.1,64.3,63.1,63.3,-0.450000000000003,2871,2015-10-29,63.1,66.5,5.88235294117635,17.189749180786,33.3869768450146,63.4058333333334,"Low",1,"NoTrend"
"141",5991825,378136344,63.3,63.45,62.8,63.2,-0.0999999999999943,2399,2015-10-30,62.8,66.5,10.810810810811,15.0634363907943,27.2791300269412,63.3708333333334,"Low",2,"NoTrend"
"142",4831277,304671497,63.1,63.4,62.6,63.3,0.0999999999999943,1725,2015-11-02,62.6,66.5,17.9487179487178,16.0251969101022,23.5278189879949,63.3308333333334,"Low",3,"NoTrend"
"143",9293247,596846576,63.8,64.4,63.8,64.3,1,2164,2015-11-03,62.6,66.5,43.5897435897435,25.2133791366493,24.0896723708797,63.3191666666667,"High",1,"NoTrend"
"144",16551361,1080387132,64.75,65.6,64.7,65.55,1.25,3662,2015-11-04,62.6,66.5,75.6410256410256,42.022594638108,30.0673131266225,63.3333333333334,"High",2,"NoTrend"
"145",5902342,385929675,65.65,65.65,65.25,65.4,-0.149999999999991,1209,2015-11-05,62.6,65.65,91.8032786885246,58.6161559882469,39.5835940804973,63.3475000000001,"High",3,"NoTrend"
