出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/19","103/8","1258","其祥-KY","食品工業","113941","112263","114541","1.494704399490482","-0.5238298949721061","871082","846330","2.9246275093639595","-"
"110/06/19","103/8","1259","安心","觀光事業","406756","407533","387299","-0.19065940672289114","5.023767166969189","2909595","2915936","-0.21746019117017656","-"
"110/06/19","103/8","1264","德麥","食品工業","296214","285314","181370","3.8203523135913415","63.320284501295696","2213235","1328733","66.56732390931812","-"
"110/06/19","103/8","1336","台翰","電子零組件業","171324","178816","175618","-4.189781675017896","-2.445079661538111","1454611","1313933","10.706634204331575","-"
"110/06/19","103/8","1565","精華","生技醫療業","439479","449522","466690","-2.2341509425567603","-5.830637039576593","3630344","3321210","9.307872733130395","-"
"110/06/19","103/8","1569","濱川","電腦及週邊設備業","254810","251000","151252","1.5179282868525896","68.46719382223046","1698338","1833024","-7.347748856534339","-"
"110/06/19","103/8","1570","力肯","電機機械","54361","43379","41889","25.31639733511607","29.77392632910788","376238","395923","-4.971926359418371","-"
"110/06/19","103/8","1580","新麥","電機機械","424996","387935","408489","9.553404565197779","4.040990087860383","2614216","2372074","10.208028923212344","-"
"110/06/19","103/8","1584","精剛","其他","93100","96205","88532","-3.2274829790551425","5.15971626078706","749893","777035","-3.493021549865836","-"
"110/06/19","103/8","1586","和勤","電機機械","140709","147754","99649","-4.768060424760074","41.20462824514044","1063159","819950","29.661442770900663","-"
"110/06/19","103/8","1591","駿吉-KY","電機機械","62436","62577","41150","-0.22532240279975072","51.72782503037667","473510","424399","11.571893430474624","-"
"110/06/19","103/8","1593","祺驊","生技醫療業","84629","77060","82039","9.822216454710615","3.1570350686868442","570297","510472","11.71954583209265","-"
"110/06/19","103/8","1595","川寶","電子零組件業","104233","76175","94435","36.83360682638661","10.375390480224493","973662","914547","6.463855876187883","-"
"110/06/19","103/8","1599","宏佳騰","電機機械","232748","207773","239443","12.020329879243212","-2.796072551713769","1367160","1265771","8.010058691501069","-"
"110/06/19","103/8","1742","台蠟","化學工業","86430","90774","139583","-4.785511269746844","-38.07985213099016","874830","1072167","-18.40543497421577","-"
"110/06/19","103/8","1752","南光","生技醫療業","120645","114197","72020","5.646383004807482","67.51596778672591","794349","628627","26.36253294879157","-"
"110/06/19","103/8","1777","生泰","生技醫療業","49702","54854","39832","-9.392204761731142","24.779072102831893","409132","359368","13.847643641058747","-"
"110/06/19","103/8","1781","合世","生技醫療業","81998","51231","119504","60.05543518572739","-31.38472352389878","406012","934130","-56.5358140729877","-"
