出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/07/08","110/6","1108","幸福","水泥工業","325660","357039","360616","-8.7886757469072","-9.693413492468443","2074215","2226696","-6.847858890481683","-"
"110/07/08","110/6","1220","台榮","食品工業","272149","254687","222507","6.8562588589130975","22.310309338582606","1497626","1243188","20.46657464518641","-"
"110/07/08","110/6","1225","福懋油","食品工業","1034300","1114265","792623","-7.176479562761102","30.490788180509522","6264703","4979882","25.80022980464196","-"
"110/07/08","110/6","1231","聯華食","食品工業","738135","723277","684343","2.0542613687425426","7.860385800687667","4530760","4103744","10.40552237176588","-"
"110/07/08","110/6","1233","天仁","食品工業","107176","134815","141988","-20.501427882654006","-24.517564864636448","865812","903834","-4.206745929009088","-"
"110/07/08","110/6","1235","興泰","食品工業","1630","1066","3033","52.908067542213885","-46.25783053082756","7629","11053","-30.978015018547","-"
"110/07/08","110/6","1236","宏亞","食品工業","83920","98044","80724","-14.405776998082494","3.9591695158812743","822732","687064","19.746049858528462","-"
"110/07/08","110/6","1256","鮮活果汁-KY","食品工業","499954","409708","362789","22.026906967889325","37.808478206340325","2311478","1274955","81.29879093771937","109年上半年受新冠疫情影響，出貨較少"
"110/07/08","110/6","1304","台聚","塑膠工業","6053540","5665595","3952131","6.847383196292711","53.17154213764675","33943334","22214911","52.795273408927905","因市場環境影響銷售量價皆優於去年同期，故營收增加。"
"110/07/08","110/6","1305","華夏","塑膠工業","1684606","1397334","948423","20.55857797777768","77.62179955568348","9554447","5878179","62.5409331699494","109年第二季全球爆發第一波新冠肺炎疫情，致需求驟降，今年因部分PVC大廠受疫情、歲修或天災而減產，後疫情需求恢復。"
"110/07/08","110/6","1307","三芳","塑膠工業","691468","604961","489749","14.299599478313478","41.18824132361679","4583193","4128512","11.013193131084517","-"
"110/07/08","110/6","1308","亞聚","塑膠工業","794147","740520","451529","7.2418030573110785","75.87951161497932","4188354","2672129","56.742208179320684","產品平均售價較去年同期提高所致"
"110/07/08","110/6","1309","台達化","塑膠工業","1864035","1827110","1276711","2.02095111952756","46.00289337211005","10103614","6524556","54.85519627695739","持續強化銷售量，銷售量較去年同期增加，且售價優於去年，故營業收入較去年同期增加。"
"110/07/08","110/6","1312","國喬","塑膠工業","1955006","2029279","1332033","-3.6600684282447116","46.76858606355849","11168803","7210570","54.8948696150235","係因主要產品之數量及價格均較去年成長"
"110/07/08","110/6","1313","聯成","塑膠工業","6964983","6407063","4199654","8.707890026990526","65.84659117155842","37923382","21094129","79.78169186317197","產品價格較去年同期增加。"
"110/07/08","110/6","1319","東陽","汽車工業","1611783","1382944","1264888","16.547235462896545","27.42495778282346","8976677","8101206","10.806674956790385","-"
"110/07/08","110/6","1340","勝悅-KY","塑膠工業","56676","54400","58098","4.1838235294117645","-2.4475885572653104","284367","259581","9.548464641094688","-"
"110/07/08","110/6","1342","八貫","其他","179870","136733","129415","31.548346046674908","38.986979870957775","897372","712393","25.9658643473476","-"
"110/07/08","110/6","1414","東和","紡織纖維","65732","62640","35986","4.9361430395913155","82.65992330350691","400293","329805","21.372629280938735","去年同期受疫情影響，出貨量減少"
"110/07/08","110/6","1423","利華","紡織纖維","20114","16819","30771","19.59093881919258","-34.63325858763121","108585","122631","-11.453873816571667","-"
"110/07/08","110/6","1434","福懋","紡織纖維","2583016","2935975","2030628","-12.02186667120803","27.20281607463307","16769028","15032010","11.555460646979347","-"
"110/07/08","110/6","1435","中福","其他","1068","1184","1280","-9.797297297297296","-16.5625","7014","7567","-7.308048103607771","-"
"110/07/08","110/6","1436","華友聯","建材營造","488356","545143","220554","-10.416899785927729","121.42241809262131","1840791","670769","174.42994533140322","本月及累計營收增加，係當月交屋數增加所致"
"110/07/08","110/6","1437","勤益控","其他","49178","52195","39973","-5.7802471501101635","23.028043929652515","324967","299932","8.346891962178093","-"
"110/07/08","110/6","1438","三地開發","建材營造","6","1","13833","500.0","-99.95662546085448","428","98422","-99.5651378756782","110年累計銷售商品及土地428仟元,109年累計銷售商品及土地98,422仟元,故營收變化大。"
"110/07/08","110/6","1442","名軒","建材營造","591123","347697","267759","70.01095781671972","120.7668089588025","1361024","487869","178.97324896642337","本月認收57戶，去年同期認收38戶；本年累計認收127戶，去年累計認收54戶，故兩期差異大。"
"110/07/08","110/6","1443","立益","其他","45266","55089","39412","-17.831145963804026","14.853344159139349","313924","266455","17.81501566868702","-"
"110/07/08","110/6","1445","大宇","紡織纖維","99244","96775","54918","2.551278739343839","80.71306311227649","559990","482425","16.07814686220656","訂單增加營業額成長"
"110/07/08","110/6","1449","佳和","紡織纖維","333575","250156","183311","33.34679160204033","81.97216751858863","1424254","916807","55.3493810583907","訂單增加"
"110/07/08","110/6","1451","年興","紡織纖維","685864","596702","638348","14.942467094127387","7.443588763495773","3592414","2960559","21.34242215743716","-"
"110/07/08","110/6","1452","宏益","紡織纖維","162515","165986","65767","-2.0911402166447774","147.10721182355894","1004251","517994","93.87309505515508","去年同期受新冠肺炎疫情影響，營收大幅減少。"
"110/07/08","110/6","1453","大將","建材營造","38","38","56","0.0","-32.142857142857146","16172","46235","-65.02216935222235","本月營收較去年減少,係因去年出售待售房地金額較大所致"
"110/07/08","110/6","1454","台富","紡織纖維","163692","127550","61594","28.335554684437476","165.75965191414747","786009","631986","24.371267717955778","去年同期受新冠肺炎疫情影響，營收偏低"
"110/07/08","110/6","1455","集盛","紡織纖維","923139","934445","503149","-1.2099160464232779","83.4722915080821","5107158","3428368","48.96761374508221","因去年度受疫情影響，營收過度萎縮，致基期較低，本年景氣已回穩。"
"110/07/08","110/6","1456","怡華","建材營造","184154","602756","24958","-69.4480021766685","637.8555974036381","1388994","244232","468.71908676995645","本月認列建設收入較去年本月增加所致"
"110/07/08","110/6","1457","宜進","紡織纖維","381444","374574","170335","1.8340835188774447","123.93753485778025","2064098","1372032","50.44095181453494","109年因台南廠停止生產及疫情影響,致營業額大幅降低,今年已恢復正常。"
"110/07/08","110/6","1459","聯發","紡織纖維","187016","193385","85472","-3.2934302039972074","118.803818794459","1273460","808239","57.55983069364384","去年同期受新型冠狀病毒疫情影響，致去年同期營業收入大幅減少。"
"110/07/08","110/6","1463","強盛","紡織纖維","25946","41311","14585","-37.19348357580306","77.89509770311965","219821","266130","-17.400894299778304","去年同期因受疫情影響營業額較本年度同期減少."
"110/07/08","110/6","1464","得力","紡織纖維","888247","873158","483742","1.7280950297655178","83.6199875140054","5047939","3994101","26.384861073868688","去年度受疫情影響故營收大幅衰退。"
