出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/07/02","110/6","1452","宏益","紡織纖維","162515","165986","65767","-2.0911402166447774","147.10721182355894","1004251","517994","93.87309505515508","去年同期受新冠肺炎疫情影響，營收大幅減少。"
"110/07/02","110/6","1477","聚陽","紡織纖維","2214611","1560469","2153860","41.91957674263315","2.8205640106599317","12937782","10856419","19.171726883422608","-"
"110/07/02","110/6","1560","中砂","電機機械","499253","507991","443332","-1.7201092145333283","12.613797334728826","2952507","2534744","16.481467161969807","-"
"110/07/02","110/6","2241","艾姆勒","汽車工業","96028","86067","58737","11.573541543216331","63.488090981834276","505241","403476","25.222070209876176","係客戶需求增加"
"110/07/02","110/6","2340","光磊","光電業","543597","330354","511694","64.54984652826967","6.234780943298143","2967279","2541994","16.730369937930618","-"
"110/07/02","110/6","2359","所羅門","其他電子業","276230","346509","268528","-20.28201287701041","2.868229756301019","1910606","1634620","16.88380173985391","-"
"110/07/02","110/6","2415","錩新","電子零組件業","252764","241440","93696","4.690192180251822","169.77032103825135","1371108","847435","61.795063928206886","去年同期受新冠肺炎疫情影響，營收大幅減少。"
"110/07/02","110/6","2419","仲琦","通信網路業","700587","884752","1062372","-20.815437546340668","-34.05445550146276","5155444","3994690","29.057423730001577","-"
"110/07/02","110/6","2809","京城銀","金融保險業","1092929","888297","647988","23.036439389078204","68.66500614208906","5624570","3436252","63.6832805044566","主係上期因受新冠肺炎疫情影響，以致金融資產處分損益及減損損失分別較本期減少及增加。"
"110/07/02","110/6","3030","德律","其他電子業","518559","471836","502006","9.902381335887894","3.2973709477575963","2900506","2649605","9.46937373684002","-"
"110/07/02","110/6","3530","晶相光","半導體業","397370","355765","194904","11.694517448315601","103.87985880228214","2009495","1138858","76.44824903543726","因監控系列產品營收較去年同期大幅成長所致。"
"110/07/02","110/6","3591","艾笛森","光電業","180689","195018","153934","-7.347526894953286","17.380825548611742","1120730","980786","14.26855603566935","-"
"110/07/02","110/6","3708","上緯投控","化學工業","770573","862129","834106","-10.619756440161508","-7.616897612533659","5421995","3465640","56.45003520273312","客戶訂單增加，帶動我司營收成長"
"110/07/02","110/6","4133","亞諾法","生技醫療業","44424","47627","30459","-6.725176895458459","45.848517679503594","238582","203229","17.395647274749173","-"
"110/07/02","110/6","4961","天鈺","半導體業","2066705","2051590","800734","0.7367456460598852","158.10131704161432","9874025","4305440","129.3383486937456","本月營收較去年同期增加主係顯示器驅動IC出貨量增加所致"
"110/07/02","110/6","6112","聚碩","資訊服務業","1033923","847534","1510614","21.991920088161656","-31.556108972907705","5742002","7493918","-23.377837867988415","Corex(PTY)LTD 110/1/4成為100%子公司，共同控制企業合併重編去年合併營收。本月較去年6月不含Corex減少404,297千元，減少28.11%"
"110/07/02","110/6","6164","華興","光電業","81710","81169","59752","0.6665106136579236","36.748560717632884","462731","397787","16.326325395249217","-"
"110/07/02","110/6","6289","華上","光電業","4909","5401","5802","-9.109424180707276","-15.391244398483282","36834","34196","7.714352555854486","-"
"110/07/02","110/6","6491","晶碩","生技醫療業","459785","443216","291454","3.7383578210172916","57.75559779587859","2527142","1556833","62.3258242855849","因代工訂單增加，故業績提升"
"110/07/02","110/6","8215","明基材","光電業","1444421","1468949","1254001","-1.6697652539332544","15.184995865234557","8359403","7164319","16.681055100980288","-"
"110/07/02","110/6","8374","羅昇","電機機械","318488","348777","217489","-8.684345584714588","46.4386704614946","1852158","1355322","36.658152084892","-"
