"","lb","p","max_overlap","median_reward_avg","avg_reward_avg","lose_count","trade_count"
"198",2,0.48,4,2.33679129236043,2.35308314270243,0,14
"199",2,0.49,4,2.25791047771519,2.27420232805719,0,14
"200",2,0.5,4,2.01445375914046,2.03074560948246,0,14
"201",2.5,0.01,5,3.50966556878966,4.89776595166778,0,100
"202",2.5,0.02,5,3.56997147920261,5.14031008358955,0,89
"203",2.5,0.03,5,3.21889052195469,4.55716802794539,0,74
"204",2.5,0.04,5,3.18757618604279,4.46812733756624,0,72
"205",2.5,0.05,5,2.88631631699733,4.33219744203813,0,60
"206",2.5,0.06,5,2.78401593569498,4.28748693925851,0,56
"207",2.5,0.07,5,3.11157857520474,4.90876281627508,0,55
"208",2.5,0.08,5,3.12543755049221,4.96952728362839,0,53
"209",2.5,0.09,5,3.04558755544922,4.78771304887886,0,48
"210",2.5,0.1,5,2.99891744313993,4.60920850704013,0,46
"211",2.5,0.11,5,2.89334194249107,4.49866973038282,0,41
"212",2.5,0.12,5,2.95213932974146,4.29548681518207,0,41
"213",2.5,0.13,5,2.92211888308039,4.17816748234723,0,40
"214",2.5,0.14,5,2.90843111287873,4.03938212610021,0,35
"215",2.5,0.15,5,2.87578817595749,4.11755615817803,0,35
"216",2.5,0.16,5,2.87819156179151,4.14412392919207,0,35
"217",2.5,0.17,5,2.41729527864267,3.86914589224284,0,33
"218",2.5,0.18,5,2.4179501509088,3.88580432616391,0,32
"219",2.5,0.19,5,2.43808426499613,3.90241749313863,0,31
"220",2.5,0.2,5,2.46020467969497,3.92453790783747,0,31
"221",2.5,0.21,5,2.20261654515641,2.59757867903971,0,29
"222",2.5,0.22,5,2.17021678535957,2.51399085701905,0,28
"223",2.5,0.23,5,2.08275417093467,2.11821078868044,0,26
"224",2.5,0.24,5,2.2455316584631,2.27818718752433,0,26
"225",2.5,0.25,5,1.92280840470536,1.9523565863173,1,26
"226",2.5,0.26,5,1.95217639243361,1.96941748311688,1,26
"227",2.5,0.27,5,1.97580376706974,1.99465171731765,1,25
"228",2.5,0.28,5,1.92986738935138,1.96750035652215,1,25
"229",2.5,0.29,5,2.15576945014952,2.16898422585226,1,24
"230",2.5,0.3,5,2.12316450849299,2.15013180499712,1,24
"231",2.5,0.31,5,2.12963606061559,2.15660335711972,1,24
"232",2.5,0.32,5,2.08498998018343,2.09911995171338,1,22
"233",2.5,0.33,5,2.09269878789224,2.10682875942219,1,22
"234",2.5,0.34,5,2.08874614233721,2.1028829173148,1,22
"235",2.5,0.35,5,2.08074362189929,2.09488039687688,1,22
"236",2.5,0.36,5,2.20032127378329,2.19332061206617,1,22
"237",2.5,0.37,5,2.22591603525314,2.20317492490083,1,22
"238",2.5,0.38,5,2.23346916664568,2.21072805629337,1,22
"239",2.5,0.39,5,2.22345417038045,2.20821543382606,1,22
"240",2.5,0.4,5,2.26429402157234,2.25768180207143,1,22
"241",2.5,0.41,5,2.23270293218463,2.25152820515655,1,21
"242",2.5,0.42,5,2.23062942336532,2.24920351613437,1,21
"243",2.5,0.43,5,2.23942170901328,2.25799580178233,1,21
"244",2.5,0.44,5,2.24210540354111,2.26067949631016,1,21
"245",2.5,0.45,5,2.24895202187039,2.26752611463943,1,21
"246",2.5,0.46,5,2.24895202187039,2.26752611463943,1,21
"247",2.5,0.47,5,2.15702809325614,2.17560218602519,1,19
"248",2.5,0.48,5,2.19329547376379,2.21186956653284,1,19
"249",2.5,0.49,5,2.36167941210245,2.36167941210245,1,18
"250",2.5,0.5,5,2.38680926316121,2.38680926316121,1,18
"251",3,0.01,11,3.12939398267295,3.74947435756216,0,142
"252",3,0.02,11,2.70550942465763,3.34503891850433,0,125
"253",3,0.03,11,3.08204118244206,3.6304935125646,0,113
"254",3,0.04,11,3.372839091969,4.3849399049538,0,100
"255",3,0.05,11,3.46531691675372,4.50709464082395,0,87
"256",3,0.06,11,3.47692545793809,4.36393535054389,0,84
"257",3,0.07,11,4.07651603475522,4.39108903432782,0,73
"258",3,0.08,11,3.4845898310077,3.8191243770271,0,68
"259",3,0.09,11,3.5289934179068,3.95373985061306,0,65
"260",3,0.1,11,2.43301972600745,3.64113578603855,0,60
"261",3,0.11,11,2.42868051680447,3.61768438056207,0,59
"262",3,0.12,11,2.41409446403062,3.45203409181896,0,55
"263",3,0.13,11,2.39505193140555,3.42090803865961,0,54
"264",3,0.14,11,2.45036785510805,3.51879351079489,0,52
"265",3,0.15,11,2.61826245495731,3.47750224273406,0,51
"266",3,0.16,11,2.49580356901436,3.35723994553924,0,51
"267",3,0.17,11,2.51670759486212,3.29060633045551,0,49
"268",3,0.18,11,2.45080905705975,3.0460314943669,0,48
"269",3,0.19,11,2.41682016879087,3.02001129326934,0,48
"270",3,0.2,11,2.43803384354833,2.98697720765236,0,48
"271",3,0.21,11,2.33268039325927,2.84528036088209,0,47
"272",3,0.22,11,2.3330370885453,2.81025414632465,0,47
"273",3,0.23,11,2.34224936176777,2.84470802508634,0,45
"274",3,0.24,11,2.20255650935885,2.7659000505792,0,43
"275",3,0.25,11,2.22453594062562,2.79901015337385,0,41
"276",3,0.26,11,2.25791877668842,2.83344888287836,0,41
"277",3,0.27,11,2.55698274990776,2.94239728578648,0,39
"278",3,0.28,11,2.55234586649312,2.95027665595952,0,39
"279",3,0.29,11,2.61904368689915,2.97381602355738,0,39
"280",3,0.3,11,2.65702342960885,3.07332990280632,0,38
"281",3,0.31,11,2.66384543304689,3.08015190624435,0,38
"282",3,0.32,11,2.6597245262535,3.08205657389936,0,38
"283",3,0.33,11,2.70045486542196,3.11632679554835,0,38
"284",3,0.34,11,2.3965170332703,2.82248582933236,0,35
"285",3,0.35,11,2.38080858150412,2.83832720169988,0,35
"286",3,0.36,11,2.38080858150412,2.81787042714474,0,35
"287",3,0.37,11,2.46197888700392,2.93572846068203,0,35
"288",3,0.38,11,2.4639145488444,2.94802342795944,0,33
"289",3,0.39,11,2.39224756589421,2.87635644500925,0,33
"290",3,0.4,11,2.43119032362873,2.91797808516403,0,33
"291",3,0.41,11,2.35773653068137,2.40107298634589,0,32
"292",3,0.42,11,2.37811409099979,2.42253120991515,0,32
"293",3,0.43,11,2.39101228428637,2.4358002377383,0,32
"294",3,0.44,11,2.40597072867786,2.43668097131285,0,32
"295",3,0.45,11,2.39698913696805,2.75318113019158,0,31
"296",3,0.46,11,2.59319076995075,2.94938276317428,0,31
"297",3,0.47,11,2.66802304907947,3.04192499599313,0,31
"298",3,0.48,11,2.70396231257024,3.07060444790766,0,31
"299",3,0.49,11,2.73307041819372,3.10061423064072,0,31
"300",3,0.5,11,2.84617103311248,3.11302274647065,0,31
"301",3.5,0.01,18,3.37454213020428,3.67509844970592,0,208
"302",3.5,0.02,18,3.75233709831406,4.57780856079561,0,176
"303",3.5,0.03,18,3.78875535317463,4.74830455410092,0,161
"304",3.5,0.04,18,3.84333343859846,4.6369325431954,0,150
"305",3.5,0.05,18,4.11543325329621,4.91972711410688,0,141
"306",3.5,0.06,18,4.57537206136039,5.31240940342622,0,134
"307",3.5,0.07,18,4.61875006213728,5.38438493867974,0,125
"308",3.5,0.08,18,3.94258795671984,4.65835257705656,0,118
"309",3.5,0.09,18,4.12814205628316,4.49997800253004,0,109
"310",3.5,0.1,18,4.1776913927385,4.61861683065678,0,103
"311",3.5,0.11,18,4.15833974482717,4.62263963638797,0,101
"312",3.5,0.12,18,3.96499524172326,4.48088642786871,0,97
"313",3.5,0.13,18,3.67882049157622,4.23396215585612,0,95
"314",3.5,0.14,18,3.71893072209926,4.29742536998867,0,95
"315",3.5,0.15,18,3.59532811507313,4.12803295551397,0,89
"316",3.5,0.16,18,3.62377264075729,4.11220609405995,0,87
"317",3.5,0.17,18,3.60562228107254,4.09244411359888,0,86
"318",3.5,0.18,18,3.43242646901042,4.00047458311182,0,84
"319",3.5,0.19,18,3.38834166527103,3.91466161167531,0,80
"320",3.5,0.2,18,3.63663595404596,3.89448624126934,0,77
"321",3.5,0.21,18,3.26095869120805,3.5397773272593,0,74
"322",3.5,0.22,18,3.29694541719152,3.55871258126161,0,72
"323",3.5,0.23,18,3.1704552423683,3.4369122500834,0,71
"324",3.5,0.24,18,3.12596820068375,3.37955057144994,0,71
"325",3.5,0.25,18,3.20171543163787,3.41864745784778,0,68
"326",3.5,0.26,18,3.26626287018739,3.49059735878244,0,68
"327",3.5,0.27,18,3.14112202993431,3.36995972773549,0,66
"328",3.5,0.28,18,3.20209514127258,3.43081984932249,0,66
"329",3.5,0.29,18,3.26740738915204,3.47256258902308,0,65
"330",3.5,0.3,18,3.24343235861443,3.46165941025708,0,65
"331",3.5,0.31,18,3.27679884776141,3.38998583972295,0,65
"332",3.5,0.32,18,3.25162856875879,3.34851628790511,0,65
"333",3.5,0.33,18,3.34475847642746,3.43068959645767,0,65
"334",3.5,0.34,18,3.34722891986154,3.43286542382775,0,64
"335",3.5,0.35,18,3.31671265663021,3.39571541913568,0,64
"336",3.5,0.36,18,3.30157434803049,3.37510857609226,0,64
"337",3.5,0.37,18,3.29828822157351,3.36991161750274,0,64
"338",3.5,0.38,18,3.2811220375802,3.35390216646104,0,64
"339",3.5,0.39,18,3.29365650402429,3.37407292590399,0,64
"340",3.5,0.4,18,3.30580845971962,3.39033277007854,0,64
"341",3.5,0.41,18,3.30674539638837,3.35679049783803,0,62
"342",3.5,0.42,18,3.33707269838818,3.38654124743128,0,62
"343",3.5,0.43,18,3.19780039305881,3.23812477155504,0,61
"344",3.5,0.44,18,3.20620497518137,3.24882630751321,0,61
"345",3.5,0.45,18,3.18870047673069,3.22825393959466,0,61
"346",3.5,0.46,18,3.14584308471552,3.12324537276125,0,58
"347",3.5,0.47,18,2.97714091601205,2.97825274377737,0,58
"348",3.5,0.48,19,2.90500711645823,2.92673971932972,0,58
"349",3.5,0.49,19,2.76917875732449,2.79103350803228,0,58
"350",3.5,0.5,19,2.76838843373275,2.79152099166448,0,58
"351",4,0.01,24,3.60267535302589,4.29947384693529,0,267
"352",4,0.02,24,3.51515868206492,4.38927909247509,0,237
"353",4,0.03,24,3.81389097626433,3.99760899876693,0,207
"354",4,0.04,24,3.88783180807465,3.99648711038563,0,187
"355",4,0.05,24,3.5436718059719,3.81349773031758,0,172
"356",4,0.06,24,3.16916551836548,3.47450233914036,0,159
"357",4,0.07,24,3.44927994016359,3.76602058696046,0,154
"358",4,0.08,24,3.43526886480101,3.78281101180761,0,145
"359",4,0.09,25,3.71333928744105,4.0681177043151,0,135
"360",4,0.1,25,3.38068903354256,3.84636674845204,0,130
"361",4,0.11,25,3.30278899784063,3.69957159516592,0,125
"362",4,0.12,25,3.2897911487406,3.69327844748229,0,122
"363",4,0.13,25,3.21254230915322,3.57590765373884,0,115
"364",4,0.14,26,3.18453184260251,3.58021554807235,0,115
"365",4,0.15,26,3.1264132682011,3.53231323921891,0,112
"366",4,0.16,26,3.39758009644458,3.77205420765058,0,111
"367",4,0.17,26,3.42967283761247,3.79773604026542,0,108
"368",4,0.18,26,3.4678358592101,3.86306625242632,0,104
"369",4,0.19,26,3.47235515899842,3.85770717558941,0,104
"370",4,0.2,26,3.55901907552837,3.9426170633802,0,102
"371",4,0.21,26,3.49821601006534,3.77474776137019,0,98
"372",4,0.22,26,3.48530631682495,3.7643131697264,0,96
"373",4,0.23,26,3.49116146942227,3.73944885255462,0,94
"374",4,0.24,26,3.45647499690451,3.69101812016112,0,93
"375",4,0.25,26,3.4774622648228,3.64402859055354,0,92
"376",4,0.26,26,3.45167611098181,3.58752212446552,0,91
"377",4,0.27,26,3.34113607009808,3.47340089159707,0,90
