"","lb","p","max_overlap","median_reward_avg","avg_reward_avg","lose_count","trade_count"
"445",4.5,0.45,21,3.43197683127294,3.43818807821195,1,84
"446",4.5,0.46,21,3.44903336737613,3.45524461431514,1,84
"447",4.5,0.47,21,3.40678680324644,3.41280468686769,1,84
"448",4.5,0.48,21,3.40693720241425,3.40958493443589,1,84
"449",4.5,0.49,21,3.48023804586887,3.48210125475238,1,83
"450",4.5,0.5,21,3.47860841221591,3.48063416185716,1,83
"451",5,0.01,28,4.74185680834286,5.2693598685804,0,519
"452",5,0.02,28,4.82310303125811,5.2746868399819,0,456
"453",5,0.03,29,4.84593829888584,5.3574132921856,0,390
"454",5,0.04,28,5.15400512340795,5.71641687653911,0,347
"455",5,0.05,28,5.2315744965818,5.8139255035192,0,318
"456",5,0.06,28,5.0018615408759,5.70484855472407,0,285
"457",5,0.07,28,4.92057714666418,5.6153192875218,0,274
"458",5,0.08,28,4.97544685766198,5.68868762577668,0,261
"459",5,0.09,28,5.46732097996344,5.9302199077285,0,254
"460",5,0.1,28,5.58322849634741,6.04315759667057,0,241
"461",5,0.11,28,5.52289077346297,5.91413724058423,0,223
"462",5,0.12,28,5.61453785443335,5.99034336646105,0,217
"463",5,0.13,28,5.62737060919254,5.96685259851092,0,209
"464",5,0.14,28,5.62924129675782,5.94593599779929,0,201
"465",5,0.15,28,5.61341027579005,5.92106243794436,0,198
"466",5,0.16,28,5.59914896699322,5.86594488064882,0,193
"467",5,0.17,29,5.69475372313823,5.88387529940527,0,186
"468",5,0.18,29,5.70923232011382,5.8859761824752,0,179
"469",5,0.19,29,5.63755659392792,5.83565882726964,0,172
"470",5,0.2,29,5.57458070839096,5.72425252951396,0,163
"471",5,0.21,29,5.64002381697441,5.75454245981938,0,159
"472",5,0.22,31,5.43558179630101,5.60807119493562,1,153
"473",5,0.23,31,5.42228640554282,5.61456632212711,1,150
"474",5,0.24,31,5.43461360086358,5.60769184374098,1,149
"475",5,0.25,31,5.43546561544512,5.6045384414131,1,149
"476",5,0.26,31,5.42808183780962,5.57586914235511,1,147
"477",5,0.27,31,5.44980663714032,5.58203400809885,1,146
"478",5,0.28,31,5.45559108270459,5.57576238328811,1,144
"479",5,0.29,31,5.47525678749944,5.57673848532818,1,140
"480",5,0.3,31,5.48606796859759,5.49422859315527,1,138
"481",5,0.31,31,5.32805491231221,5.33756502057402,1,136
"482",5,0.32,31,5.306075222617,5.31287075111224,1,135
"483",5,0.33,31,5.23458084966545,5.23903824955927,1,135
"484",5,0.34,31,5.2748438707861,5.27849405440702,1,134
"485",5,0.35,31,5.27000019570464,5.28429223528529,1,133
"486",5,0.36,31,5.07248400997625,5.10803038139104,1,131
"487",5,0.37,31,5.06458650758634,5.10318262281961,1,130
"488",5,0.38,31,5.03451623257943,5.07692768249546,1,129
"489",5,0.39,30,5.08921740576485,5.1243497668209,1,128
"490",5,0.4,30,5.07622769929381,5.11544025908221,1,128
"491",5,0.41,30,5.07699135242432,5.115038830855,1,127
"492",5,0.42,30,5.04607876509393,5.08101616162205,1,126
"493",5,0.43,30,5.02188488607942,5.06833572327622,1,124
"494",5,0.44,31,4.86392596526741,4.90842343666335,2,122
"495",5,0.45,31,4.83148011513715,4.87568750873289,2,119
"496",5,0.46,31,4.62990990388181,4.65804077923742,2,116
"497",5,0.47,31,4.62307668214035,4.65192317159221,2,116
"498",5,0.48,32,4.4567816435705,4.48120996582599,3,115
"499",5,0.49,32,4.42321854230922,4.44694869965814,3,115
"500",5,0.5,32,4.3918468973001,4.41019886922328,3,113
"501",5.5,0.01,38,4.86690213736757,5.56644236840688,0,677
"502",5.5,0.02,38,4.93188149671929,5.5979461572877,0,593
"503",5.5,0.03,38,4.93897147905447,5.53272043300754,0,522
"504",5.5,0.04,38,5.01286220020544,5.63310037935168,0,464
"505",5.5,0.05,38,5.00247744313655,5.70013123481615,0,431
"506",5.5,0.06,38,5.06566262745669,5.72121327802306,0,395
"507",5.5,0.07,38,5.17397275250283,5.74709455874035,0,372
"508",5.5,0.08,38,4.8855925491738,5.55797513238253,0,345
"509",5.5,0.09,38,5.06729633470248,5.50740266275796,0,314
"510",5.5,0.1,39,5.00622044751656,5.35611931999472,0,298
"511",5.5,0.11,40,5.00750947291255,5.41417422117358,1,282
"512",5.5,0.12,40,5.07741327505517,5.51878155036694,1,274
"513",5.5,0.13,40,5.01506622987353,5.44941128120067,1,264
"514",5.5,0.14,40,4.99143397142338,5.42458094634163,1,258
"515",5.5,0.15,41,4.94494963276407,5.33387921494502,1,257
"516",5.5,0.16,41,4.91449508794133,5.32011307530335,1,253
"517",5.5,0.17,41,4.87003438966852,5.29287009459534,1,244
"518",5.5,0.18,41,4.87117098094092,5.26414609090979,1,239
"519",5.5,0.19,41,4.84659633667302,5.21270758187409,1,228
"520",5.5,0.2,41,4.8287016607775,5.13751311242016,1,222
"521",5.5,0.21,41,4.81090717190403,5.02753101869288,1,219
"522",5.5,0.22,41,4.83421126567817,5.03249967559166,1,213
"523",5.5,0.23,41,4.70373294808706,4.90672056115698,1,211
"524",5.5,0.24,41,4.56631616372775,4.78711519007246,1,209
"525",5.5,0.25,41,4.48368254597606,4.71734691783425,1,202
"526",5.5,0.26,40,4.53227509364347,4.74955719622793,1,201
"527",5.5,0.27,40,4.52820687242311,4.7307967212934,1,201
"528",5.5,0.28,40,4.53113050823547,4.73026613053881,1,199
"529",5.5,0.29,40,4.46407230505317,4.66698899661163,1,197
"530",5.5,0.3,40,4.45282827664452,4.65625609337027,1,193
"531",5.5,0.31,42,4.26124522054485,4.47900553734686,2,187
"532",5.5,0.32,42,4.27035359178099,4.45357860183833,2,184
"533",5.5,0.33,42,4.31383497678688,4.42459540843969,2,179
"534",5.5,0.34,42,4.23268759474096,4.34527569439617,2,178
"535",5.5,0.35,43,4.16048018099121,4.25687244959041,3,176
"536",5.5,0.36,43,4.12756250798641,4.22461210018889,3,172
"537",5.5,0.37,43,4.07507106902007,4.16533579950519,3,171
"538",5.5,0.38,43,4.0985930092902,4.19493120514576,3,170
"539",5.5,0.39,43,4.05659185680737,4.16052134564459,3,169
"540",5.5,0.4,44,4.06018523377163,4.17201196502385,3,168
"541",5.5,0.41,44,4.04232597073371,4.15817502025825,3,168
"542",5.5,0.42,44,4.0310492118821,4.14090768170877,3,166
"543",5.5,0.43,44,4.0263314228136,4.13451399534788,3,166
"544",5.5,0.44,44,4.02015821178662,4.11360342882096,3,165
"545",5.5,0.45,45,3.96245199316681,4.05408790917132,3,165
"546",5.5,0.46,45,3.94358097400299,4.03599204498323,4,163
"547",5.5,0.47,45,3.95459002924428,4.03764041213784,4,162
"548",5.5,0.48,45,3.95378685178273,4.03584514725569,4,162
"549",5.5,0.49,45,3.9172004705091,4.00052835592133,4,159
"550",5.5,0.5,45,3.85345095891169,3.93700982623556,4,157
"551",8,0.01,87,NA,NA,5,1790
"552",8,0.02,88,NA,NA,5,1454
"553",8,0.03,89,NA,NA,5,1243
"554",8,0.04,90,2.97269305411125,3.54035043075286,3,1087
"555",8,0.05,89,2.98617723705747,3.60136624559675,3,999
"556",8,0.06,90,3.02239281730231,3.60929846756255,3,922
"557",8,0.07,90,2.99382709872329,3.49014729188538,3,846
"558",8,0.08,91,2.91416165255149,3.43338770142045,5,801
"559",8,0.09,91,NA,NA,5,765
"560",8,0.1,91,NA,NA,5,724
"561",8,0.11,91,NA,NA,5,692
"562",8,0.12,92,2.8504927146512,3.22157353822168,6,664
"563",8,0.13,92,2.9086786816218,3.23776777544098,6,632
"564",8,0.14,92,2.87432185597086,3.19539750725009,6,610
"565",8,0.15,92,2.84941645727322,3.11915336733956,6,596
"566",8,0.16,92,2.78542757615351,3.07299168412354,6,577
"567",8,0.17,93,2.71872788540466,2.98547641768828,6,552
"568",8,0.18,92,2.65517042641816,2.92244440725637,6,542
"569",8,0.19,92,2.60722379184461,2.84905806757868,6,528
"570",8,0.2,92,2.53304809016105,2.78193578954512,6,515
"571",8,0.21,92,2.5290603257064,2.75343742120338,6,502
"572",8,0.22,92,2.50816043729716,2.70498551334854,6,484
"573",8,0.23,92,2.46833787036726,2.6746667861876,6,474
"574",8,0.24,92,2.46365537395866,2.66271213794401,6,464
"575",8,0.25,91,2.44087455753221,2.62854045355769,6,456
"576",8,0.26,91,2.38652809466035,2.54123303109307,6,442
"577",8,0.27,92,2.35425215993968,2.49202346819715,7,434
"578",8,0.28,91,2.34411950123431,2.48749189974861,7,427
"579",8,0.29,91,2.3191349668004,2.462058068277,7,425
"580",8,0.3,90,2.23714112015066,2.39581387129228,7,421
"581",8,0.31,89,2.20878016338907,2.37917670799256,7,414
"582",8,0.32,90,2.19269058972231,2.33933910066593,7,402
"583",8,0.33,90,2.19175948200852,2.33723113930444,7,397
"584",8,0.34,89,2.17980801537156,2.32780179520204,7,392
"585",8,0.35,90,2.13792549028957,2.27649177877259,7,389
"586",8,0.36,90,2.132982876581,2.23820471208905,7,382
"587",8,0.37,90,2.13574342173323,2.2376677441823,7,378
"588",8,0.38,90,2.14104386594235,2.2391222288368,7,375
"589",8,0.39,90,2.13577803393005,2.21913392521458,7,372
"590",8,0.4,90,2.13583249071253,2.21889647377829,7,369
"591",8,0.41,90,2.12064683604939,2.1883286908723,8,363
"592",8,0.42,90,2.12415361880008,2.18947720088871,8,356
"593",8,0.43,90,2.13283532571328,2.18750774441805,8,350
"594",8,0.44,90,2.11103414100668,2.14423940030179,8,346
"595",8,0.45,89,2.10898458355389,2.13343109111022,9,343
"596",8,0.46,89,2.11155562610158,2.12891246666007,9,336
"597",8,0.47,89,2.10043133796931,2.12562121771017,9,335
"598",8,0.48,89,2.06218666784343,2.08679126096776,9,332
"599",8,0.49,90,2.05459961747301,2.08170194080174,9,331
"600",8,0.5,90,2.04804569877823,2.07573134416066,9,328
