出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/19","102/11","1258","其祥-KY","食品工業","103835","104911","108320","-1.0256312493446826","-4.140509601181684","1154000","1231156","-6.266955609199809","-"
"110/06/19","102/11","1259","安心","觀光事業","334021","346975","330610","-3.7334101880538944","1.0317292277910528","3972757","3962764","0.25217247355633593","-"
"110/06/19","102/11","1264","德麥","食品工業","181553","0","166137","","9.27908894466615","1833273","1693137","8.27670767338969","-"
"110/06/19","102/11","1336","台翰","電子零組件業","205841","212775","165901","-3.2588414992362824","24.074598706457465","1909542","1909552","-0.0005236830418862645","-"
"110/06/19","102/11","1565","精華","生技醫療業","476891","474590","402932","0.48483954571314186","18.355206337545788","4738696","3757314","26.119243693766343","-"
"110/06/19","102/11","1569","濱川","電腦及週邊設備業","226202","189053","302600","19.65004522541298","-25.247191011235955","2425528","3289794","-26.271128222618195","-"
"110/06/19","102/11","1570","力肯","電機機械","54651","62799","39629","-12.974728896956957","37.90658356254258","564124","409714","37.687264774940566","-"
"110/06/19","102/11","1580","新麥","電機機械","430458","342496","358996","25.682635709614125","19.906071376839854","3505061","3141818","11.561554488515885","-"
"110/06/19","102/11","1584","精剛","其他","76211","83712","70548","-8.960483562691131","8.027158813857232","1020737","812382","25.647417101806784","-"
"110/06/19","102/11","1586","和勤","電機機械","135083","123933","99468","8.996796656257816","35.80548518116379","1191654","1069727","11.397954805291443","-"
"110/06/19","102/11","1591","駿吉-KY","電機機械","57368","51843","54555","10.657176475126825","5.156264320410595","579988","605857","-4.269819445842831","-"
"110/06/19","102/11","1593","祺驊","生技醫療業","84332","84869","87707","-0.6327398696815092","-3.8480394951372183","749345","783214","-4.324360902639636","-"
"110/06/19","102/11","1595","川寶","電子零組件業","47474","54360","66661","-12.667402501839588","-28.78294655045679","1086657","1192668","-8.888559096077032","-"
"110/06/19","102/11","1599","宏佳騰","電機機械","135698","241982","213235","-43.922275210552854","-36.36222946514409","2004925","1926971","4.045416355513394","-"
"110/06/19","102/11","1742","台蠟","化學工業","86897","139307","127411","-37.62194290308455","-31.7978824434311","1423657","1173900","21.275832694437344","-"
"110/06/19","102/11","1752","南光","生技醫療業","103838","89773","82793","15.667294175308834","25.418815600352687","906865","873658","3.8009152322762456","-"
"110/06/19","102/11","1777","生泰","生技醫療業","41810","40387","23816","3.5234109985886546","75.55424924420558","466471","400621","16.436981586087597","-"
"110/06/19","102/11","1781","合世","生技醫療業","120232","80222","193965","49.87409937423649","-38.013559147268836","1261882","1169143","7.932220438389487","-"
"110/06/19","102/11","1784","訊聯","生技醫療業","60825","58410","63031","4.1345659989727785","-3.4998651457219463","647947","720743","-10.100132779645449","-"
"110/06/19","102/11","1785","光洋科","其他電子業","2549694","2421189","7248870","5.307516265768595","-64.8263246547393","31671235","65954247","-51.97999152351781","-"
"110/06/19","102/11","1788","杏昌","生技醫療業","215521","221773","208134","-2.819098808240859","3.549155832300345","2391759","2273859","5.185018068402658","-"
"110/06/19","102/11","1799","易威","生技醫療業","8382","8282","9422","1.207437816952427","-11.037996179155169","95650","81828","16.8915285721269","-"
"110/06/19","102/11","1813","寶利徠","生技醫療業","24973","30310","41324","-17.608050148465853","-39.56780563353015","397385","445675","-10.835249901834297","-"
