出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/19","105/10","1258","其祥-KY","食品工業","178716","186923","165386","-4.3905779385094394","8.059932521495169","2042508","1476449","38.339217947927764","毛雞及雛雞銷售增加"
"110/06/19","105/10","1259","安心","觀光事業","402058","374305","371676","7.414541617130415","8.174323873481205","3917360","3714800","5.452783460751588","-"
"110/06/19","105/10","1264","德麥","食品工業","288645","318445","312206","-9.357973904441897","-7.546619859964254","3065243","3150775","-2.7146337012322364","-"
"110/06/19","105/10","1268","漢來美食","觀光事業","264759","250724","242268","5.597788803624703","9.283520729109911","2621606","2380950","10.107562107562108","-"
"110/06/19","105/10","1336","台翰","電子零組件業","169528","154826","211943","9.495821115316549","-20.012456179255743","1435426","1438357","-0.20377416733119802","-"
"110/06/19","105/10","1565","精華","生技醫療業","507466","577475","546170","-12.123295380752413","-7.08643828844499","5285736","4771586","10.775243283889257","-"
"110/06/19","105/10","1569","濱川","電腦及週邊設備業","321203","295574","221920","8.670925047534627","44.73819394376352","2263396","1901164","19.05316953192886","-"
"110/06/19","105/10","1570","力肯","電機機械","84892","63336","68644","34.03435644814955","23.669949303653635","576749","618870","-6.806114369738395","-"
"110/06/19","105/10","1580","新麥","電機機械","334591","395336","320784","-15.365410688629419","4.304142351239463","3433610","3239629","5.9877535359758784","-"
"110/06/19","105/10","1584","精剛","其他","65483","60179","43143","8.813705777763007","51.78128549243215","589164","861821","-31.63731215646869","去年同期因鋼鐵及鈦合金市場景氣急速下滑及接單不佳，進而影響出貨金額。 相較去年而言,今年出貨較為平準。"
"110/06/19","105/10","1586","和勤","電機機械","172995","194678","141730","-11.137878959101696","22.05954984830311","1546038","1344128","15.021634844300543","-"
"110/06/19","105/10","1591","駿吉-KY","電機機械","46260","47653","32124","-2.923215747172266","44.00448262980949","443227","500936","-11.520234121724133","-"
"110/06/19","105/10","1593","祺驊","生技醫療業","66618","71886","74384","-7.328269760454052","-10.44041729404173","671516","696945","-3.648637984345967","-"
"110/06/19","105/10","1595","川寶","電子零組件業","44492","53724","39936","-17.184126275035364","11.408253205128204","634404","985572","-35.63088237084657","-"
"110/06/19","105/10","1599","宏佳騰","電機機械","258257","399915","417918","-35.42202718077591","-38.203906029412465","2246617","2507481","-10.403428779719567","-"
"110/06/19","105/10","1742","台蠟","化學工業","75482","46636","44520","61.853503731023245","69.54627133872417","534371","520143","2.7354016107109005","本月較去年同期銷售額增加係因本月有大量海外銷售所致"
"110/06/19","105/10","1752","南光","生技醫療業","110060","134022","131672","-17.879154168718568","-16.41351236405614","1307400","1240864","5.362070299404286","-"
"110/06/19","105/10","1777","生泰","生技醫療業","52853","53234","54326","-0.7157080061614758","-2.711408901814969","630731","557478","13.140070101421042","-"
"110/06/19","105/10","1781","合世","生技醫療業","32187","48807","39526","-34.05249247034237","-18.567525173303647","512343","607769","-15.70103114834748","-"
"110/06/19","105/10","1784","訊聯","生技醫療業","53034","49491","58641","7.158877371643329","-9.561569550314626","565097","527941","7.037907644983057","-"
"110/06/19","105/10","1785","光洋科","其他電子業","1149386","1466505","2798014","-21.62413356926843","-58.921363509975286","22409085","53750920","-58.3093926578373","本月份及本年度營收減少主係LBMA黃金及LBMA白銀鑄錠無出貨，部分客戶轉來料加工"
"110/06/19","105/10","1788","杏昌","生技醫療業","224593","239734","242047","-6.315749956201457","-7.210996211479588","2333410","2236311","4.341927397396874","-"
"110/06/19","105/10","1796","金穎生技","食品工業","36542","40397","41946","-9.542787830779513","-12.88323082057884","387363","299983","29.128317271312042","-"
"110/06/19","105/10","1799","易威","生技醫療業","26888","67425","22300","-60.12161661104931","20.573991031390136","249401","397672","-37.284747228872035","-"
"110/06/19","105/10","1813","寶利徠","生技醫療業","29714","26273","34389","13.09709587789746","-13.594463345837331","260958","338162","-22.83047770003726","-"
"110/06/19","105/10","1815","富喬","電子零組件業","353260","435879","404993","-18.954572255144203","-12.773801028659754","4002412","4098267","-2.3389154488958384","-"
"110/06/19","105/10","2035","唐榮公司","鋼鐵工業","1093253","865240","1089319","26.35257269659285","0.3611430627759178","9651865","12895490","-25.15317370646637","-"
"110/06/19","105/10","2061","風青","電器電纜","84902","78350","100925","8.362476068921506","-15.87614565271241","732083","908486","-19.417250238308572","-"
"110/06/19","105/10","2063","世鎧","鋼鐵工業","53696","63248","64692","-15.102453832532253","-16.99746491065356","631524","549568","14.91280423896588","-"
"110/06/19","105/10","2064","晉椿","鋼鐵工業","190026","151156","192689","25.715155203895314","-1.3820197312768243","1704972","1957097","-12.882601117880208","-"
"110/06/19","105/10","2065","世豐","鋼鐵工業","103812","97876","91072","6.06481670685357","13.988931834153197","942686","982250","-4.02789513871214","-"
"110/06/19","105/10","2066","世德","電機機械","103392","86650","108195","19.32140796306982","-4.439206987383891","1048313","1083658","-3.261637896827228","-"
"110/06/19","105/10","2067","嘉鋼","電機機械","93239","68973","66302","35.18188276571992","40.627733703357364","795216","676804","17.495759481326942","10510及10410自結數"
"110/06/19","105/10","2070","精湛","電機機械","72692","59110","73700","22.97749957705972","-1.367706919945726","626141","578424","8.249484806992795","-"
"110/06/19","105/10","2221","大甲","其他","91202","80049","145270","13.932716211320566","-37.21897157017967","675800","704600","-4.087425489639512","-"
"110/06/19","105/10","2230","泰茂","電機機械","43167","37788","21824","14.234677675452525","97.79600439882698","380169","300390","26.55847398382103","營收較去年同期多，主因出貨集中在10月份"
"110/06/19","105/10","2235","謚源","電機機械","75048","70037","71924","7.154789611205506","4.343473666648128","750885","731001","2.7201057180496333","-"
"110/06/19","105/10","2596","綠意","建材營造","240299","147556","201","62.85274743148364","119451.74129353234","849775","289529","193.50255069440368","本公司「綠意皇邑」及子公司「東聯新世紀」建案完工,已銷售房屋陸續交屋,故105年10月單月及截至105年10月累計營收較去年同期增加"
"110/06/19","105/10","2640","大車隊","其他","130177","132909","143042","-2.0555417616564715","-8.993861942646216","1368796","1350856","1.3280468088382478","-"
"110/06/19","105/10","2641","正德","航運業","71179","67432","64571","5.556708980899276","10.233696241346735","667968","614702","8.665337025095086","-"
"110/06/19","105/10","2643","捷迅","航運業","244435","225540","274208","8.377671366498182","-10.857815964523281","2295475","2178022","5.392645253353731","-"
"110/06/19","105/10","2718","晶悅","觀光事業","23772","16577","27944","43.40351088858056","-14.929859719438877","209105","232010","-9.872419292271886","-"
"110/06/19","105/10","2719","燦星旅","觀光事業","178142","221502","212532","-19.575444014049534","-16.18109272956543","2238446","2660212","-15.854601061870257","-"
"110/06/19","105/10","2724","富驛-KY","觀光事業","70867","60086","80874","17.94261558432913","-12.373568761282984","693007","752193","-7.868459291697742","-"
"110/06/19","105/10","2726","雅茗-KY","觀光事業","137731","142439","129617","-3.305274538574407","6.259981329609542","1445424","1330185","8.663381409352834","-"
"110/06/19","105/10","2729","瓦城","觀光事業","323549","288633","276436","12.0970228629436","17.043004529077255","3276161","2884811","13.565880052454043","-"
"110/06/19","105/10","2732","六角","觀光事業","187128","182273","150597","2.6635870370268773","24.257455327795373","1713723","1335903","28.281993527973214","-"
"110/06/19","105/10","2734","易飛網","觀光事業","127238","121273","150063","4.918654605724275","-15.210278349759768","1418719","1541050","-7.938159047402745","-"
"110/06/19","105/10","2736","高野","觀光事業","41942","28810","75164","45.58139534883721","-44.19935075302006","587410","686730","-14.462743727520277","-"
"110/06/19","105/10","2740","天蔥","觀光事業","52286","42913","62244","21.84186610118146","-15.998329156223893","644344","745909","-13.616272226236713","-"
"110/06/19","105/10","2743","山富","觀光事業","431359","406323","517638","6.161600500094752","-16.6678257778602","4714097","5028243","-6.247629639219903","-"
"110/06/19","105/10","2745","五福","觀光事業","466396","441511","551835","5.636326161749085","-15.482707693422853","5209240","5252497","-0.8235511605242231","-"
"110/06/19","105/10","2916","滿心","貿易百貨","149122","76025","174025","96.14863531732982","-14.310012929176843","1060179","1105011","-4.057154182175562","本公司於104/11/25喪失對子公司控制力，故僅須申報個別營收。去年本月及累計個別營收分別為170,659仟元及1,069,364仟元。"
"110/06/19","105/10","2924","東凌-KY","貿易百貨","117730","106353","118243","10.697394525777364","-0.4338523210676319","907838","1091787","-16.8484328902982","-"
"110/06/19","105/10","2926","誠品生活","文化創意業","387799","326225","401784","18.874703042378727","-3.48072596220855","3545758","3043135","16.516618552906788","-"
"110/06/19","105/10","2928","紅馬-KY","觀光事業","575268","452249","506187","27.20160796375448","13.647327963776233","4044694","2866376","41.10828446791349","本公司累積營收與去年同期相較之下成長係因故&#37141;納稅營收貢獻所致"
"110/06/19","105/10","2937","集雅社","貿易百貨","158813","74195","126875","114.04811644989555","25.172807881773398","1025812","859819","19.305574777947452","-"
"110/06/19","105/10","3064","泰偉","文化創意業","10992","5696","13257","92.97752808988764","-17.08531341932564","188694","114487","64.81696611842392","主係主機板出貨較去年大幅增加所致。"
"110/06/19","105/10","3066","李洲","光電業","33470","38147","35568","-12.260466091697905","-5.898560503823662","368467","417791","-11.805902951475737","-"
"110/06/19","105/10","3067","全域","其他電子業","27001","33502","21360","-19.40481165303564","26.40917602996255","199712","247067","-19.166865668017177","-"
"110/06/19","105/10","3071","協禧","電腦及週邊設備業","174399","193992","187522","-10.099901026846467","-6.998112221499344","1864647","1981714","-5.907361001637976","-"
"110/06/19","105/10","3073","天方能源","半導體業","12151","27662","3271","-56.073313570963776","271.4766126566799","205486","35381","480.7806449789435","增減百分比達50％以上原因：主係因子公司（正太建設有限公司）宜蘭建案交屋產生營建收入所致。"
"110/06/19","105/10","3078","僑威","電子零組件業","540309","580866","651419","-6.9821611180547665","-17.05661026159814","4952175","4493317","10.212010414577916","-"
"110/06/19","105/10","3081","聯亞","通信網路業","104394","113446","205349","-7.979126632935493","-49.16264505792577","1864040","1612244","15.617735280763954","-"
"110/06/19","105/10","3083","網龍","文化創意業","24076","25742","29686","-6.471913604226556","-18.89779694131914","272277","286214","-4.869433361051521","-"
"110/06/19","105/10","3085","新零售","電子商務","37920","21290","29952","78.11178957256928","26.602564102564102","232058","276506","-16.074877217854223","-"
"110/06/19","105/10","3086","華義","文化創意業","10937","11237","37274","-2.6697517130906827","-70.65783119600795","180833","365256","-50.49143614341722","遊戲營收未如預期"
