出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/19","102/7","1258","其祥-KY","食品工業","105781","99434","110895","6.38312850735161","-4.611569502682718","731594","780940","-6.318795297974236","-"
"110/06/19","102/7","1259","安心","觀光事業","393442","410971","393894","-4.265264459049422","-0.11475168446333278","2528637","2504802","0.951572220079671","-"
"110/06/19","102/7","1336","台翰","電子零組件業","182261","158683","174383","14.858554476534978","4.5176422013613715","1138315","1192988","-4.58286252669767","-"
"110/06/19","102/7","1565","精華","生技醫療業","444222","443981","332387","0.05428160214063214","33.646021053771655","2854520","2181630","30.843451914394283","-"
"110/06/19","102/7","1569","濱川","電腦及週邊設備業","227025","209166","301129","8.538194544046355","-24.608722507629622","1681772","2078182","-19.07484522529788","-"
"110/06/19","102/7","1570","力肯","電機機械","60329","44400","32906","35.876126126126124","83.33738527928037","354034","239156","48.03475555704227","-"
"110/06/19","102/7","1580","新麥","電機機械","336416","306847","294909","9.636398596042978","14.074511120379507","1960200","1850995","5.899799837384758","-"
"110/06/19","102/7","1584","精剛","其他","93614","103510","71765","-9.560428944063375","30.445203093429946","688503","528009","30.396072794213737","-"
"110/06/19","102/7","1586","和勤","電機機械","107845","94692","102345","13.890296962784607","5.373980165127755","720301","690724","4.282028711902294","-"
"110/06/19","102/7","1591","駿吉-KY","電機機械","50889","54334","61328","-6.340413001067471","-17.021588833811634","383249","397994","-3.704829721051071","-"
"110/06/19","102/7","1593","祺驊","生技醫療業","77343","51622","74243","49.82565572817791","4.175477822825047","428433","449889","-4.769176396844555","-"
"110/06/19","102/7","1595","川寶","電子零組件業","137517","178080","124814","-22.777964959568735","10.177544185748394","820112","707774","15.872015643411597","-"
"110/06/19","102/7","1599","宏佳騰","電機機械","206860","134274","126305","54.0581199636564","63.77815605082934","1026328","922046","11.309847881775964","-"
"110/06/19","102/7","1742","台蠟","化學工業","123696","124605","63307","-0.7295052365474901","95.39071508679925","932584","793892","17.469882553294404","-"
"110/06/19","102/7","1752","南光","生技醫療業","90667","78285","88082","15.816567669413041","2.9347653323039893","556607","552774","0.6934117740704158","-"
"110/06/19","102/7","1777","生泰","生技醫療業","48557","39413","39336","23.200466851038996","23.441631075859263","319536","266112","20.075757575757574","-"
"110/06/19","102/7","1781","合世","生技醫療業","76612","116384","67648","-34.173082210613146","13.250946073793756","814626","521853","56.10258061178148","-"
"110/06/19","102/7","1784","訊聯","生技醫療業","61195","64174","66371","-4.6420668806681835","-7.7985867321571165","411816","462653","-10.988148785374785","-"
"110/06/19","102/7","1785","光洋科","其他電子業","2254984","2623312","2196561","-14.04057161328885","2.6597485797116494","19648299","39155870","-49.82029769738228","-"
"110/06/19","102/7","1788","杏昌","生技醫療業","207376","236922","199914","-12.470770971036881","3.732605020158668","1520341","1421310","6.967586240862303","-"
"110/06/19","102/7","1799","易威","生技醫療業","12942","8634","7103","49.89576094510076","82.20470223849078","63786","53682","18.821951492120263","-"
"110/06/19","102/7","1813","寶利徠","生技醫療業","36555","38957","37054","-6.165772518417743","-1.3466832190856588","283722","287107","-1.1790029501196417","-"
"110/06/19","102/7","1815","富喬","電子零組件業","356828","349781","358509","2.0146891912368026","-0.46888641568273043","2451658","2674387","-8.328226243995353","-"
"110/06/19","102/7","2035","唐榮公司","鋼鐵工業","1249331","1197565","1495129","4.322604618538451","-16.43991923104963","10135303","10927430","-7.248978030515867","-"
"110/06/19","102/7","2061","風青","電器電纜","150934","160323","176143","-5.856302589148157","-14.311667224925202","1229178","1257271","-2.2344426937390587","-"
