出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/19","103/10","1258","其祥-KY","食品工業","112507","104603","104911","7.556188637037178","7.240422834593131","1088164","1050180","3.6169037688777164","-"
"110/06/19","103/10","1259","安心","觀光事業","323129","366343","346975","-11.796049057850157","-6.872541249369551","3599067","3638736","-1.0901862624823566","-"
"110/06/19","103/10","1264","德麥","食品工業","298806","288395","162338","3.609979368574351","84.06411314664466","2800437","1651659","69.5529767343017","-"
"110/06/19","103/10","1336","台翰","電子零組件業","146552","153403","212775","-4.466014354347698","-31.123487251791797","1754566","1703701","2.985559085778549","-"
"110/06/19","103/10","1565","精華","生技醫療業","435545","440640","474590","-1.1562726942628903","-8.227101287427041","4506529","4261805","5.742261788139063","-"
"110/06/19","103/10","1569","濱川","電腦及週邊設備業","209479","220720","189053","-5.092877854295034","10.80437760839553","2128538","2199326","-3.2186224325088686","-"
"110/06/19","103/10","1570","力肯","電機機械","23921","53502","62799","-55.28952188703226","-61.90862911829806","453662","509473","-10.954653141579632","-"
"110/06/19","103/10","1580","新麥","電機機械","362213","421616","342496","-14.089360935068878","5.756855554517425","3389076","3065820","10.543867546039884","-"
"110/06/19","103/10","1584","精剛","其他","80012","93046","83712","-14.008125013434215","-4.419915902140673","922951","944526","-2.284214516064142","-"
"110/06/19","103/10","1586","和勤","電機機械","150874","151588","123933","-0.4710135366915587","21.73835862925936","1365621","1056571","29.250282281077183","-"
"110/06/19","103/10","1591","駿吉-KY","電機機械","64230","62943","51843","2.044707115962061","23.89329321219837","600683","522620","14.936856607095022","-"
"110/06/19","103/10","1593","祺驊","生技醫療業","85292","91137","84869","-6.413421552168713","0.49841520460945693","746726","665013","12.287428967554018","-"
"110/06/19","103/10","1595","川寶","電子零組件業","74202","122207","54360","-39.28171054031275","36.501103752759384","1170071","1039183","12.595279176045027","-"
"110/06/19","103/10","1599","宏佳騰","電機機械","385425","319173","241982","20.75739489242511","59.278376077559486","2071758","1869227","10.835013617928695","-"
"110/06/19","103/10","1742","台蠟","化學工業","76413","138637","139307","-44.88267922704617","-45.14776716173631","1089881","1336759","-18.468400063137782","-"
"110/06/19","103/10","1752","南光","生技醫療業","119411","123526","89773","-3.331282483040008","33.01438071580542","1037286","803027","29.171995462170013","-"
"110/06/19","103/10","1777","生泰","生技醫療業","50696","51830","40387","-2.187922052865136","25.525540396662294","511658","424661","20.48622312856608","-"
"110/06/19","103/10","1781","合世","生技醫療業","55421","72445","80222","-23.49920629443026","-30.91545959961108","533878","1141651","-53.23632178310184","-"
"110/06/19","103/10","1784","訊聯","生技醫療業","56491","48624","58410","16.179253043764398","-3.2853963362437937","526410","587122","-10.34061063969669","-"
"110/06/19","103/10","1785","光洋科","其他電子業","4077892","3609216","2421189","12.98553480866759","68.42518283372343","41032906","29121541","40.902248270446954","-"
"110/06/19","103/10","1788","杏昌","生技醫療業","219060","230443","221773","-4.939616304248773","-1.2233229473380438","2218914","2176238","1.960998751055721","-"
"110/06/19","103/10","1799","易威","生技醫療業","24665","26985","8282","-8.597368908652955","197.8145375513161","97606","87268","11.846266672778109","-"
"110/06/19","103/10","1813","寶利徠","生技醫療業","28621","30464","30310","-6.0497636554621845","-5.572418343780931","320402","372412","-13.96571539048151","-"
"110/06/19","103/10","1815","富喬","電子零組件業","411432","426017","355150","-3.423572298758031","15.847388427425031","3877175","3537425","9.6044439104716","-"
"110/06/19","103/10","2035","唐榮公司","鋼鐵工業","1253461","1572563","1724576","-20.291842043848163","-27.31772911138738","18249365","15392459","18.56042624508534","-"
"110/06/19","103/10","2061","風青","電器電纜","87805","91633","139623","-4.177534294413585","-37.112796602279","1071552","1681681","-36.280899885293344","-"
"110/06/19","103/10","2063","世鎧","鋼鐵工業","68610","68650","47419","-0.05826656955571741","44.68883780762985","599626","484376","23.793499265033777","-"
"110/06/19","103/10","2064","晉椿","鋼鐵工業","255272","237372","249007","7.540906256845795","2.5159935262864095","2346766","2372076","-1.0669978533571438","-"
"110/06/19","103/10","2065","世豐","鋼鐵工業","75685","78873","88857","-4.041940841606126","-14.823818044723545","840962","1001483","-16.028329986629828","-"
"110/06/19","103/10","2066","世德","電機機械","104357","103399","93825","0.9265079933074788","11.225153210764722","1048893","871105","20.40947991344327","-"
"110/06/19","103/10","2067","嘉鋼","電機機械","82984","102215","107345","-18.81426405126449","-22.694117099073082","990449","832819","18.927281918400038","10310及10210自結數"
