出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/19","105/12","1258","其祥-KY","食品工業","200232","193152","191718","3.665506958250497","4.440897568303446","2436209","1837752","32.56462243001232","毛雞及雛雞銷售增加"
"110/06/19","105/12","1259","安心","觀光事業","381613","364606","359126","4.664487145027784","6.261590639497001","4663579","4424545","5.402453811634869","-"
"110/06/19","105/12","1264","德麥","食品工業","405119","326095","408297","24.233428908753584","-0.7783549719934264","3796457","3893241","-2.485949367121121","-"
"110/06/19","105/12","1268","漢來美食","觀光事業","309300","235499","267728","31.33813731693128","15.527699754975199","3166405","2896411","9.32167430658149","-"
"110/06/19","105/12","1336","台翰","電子零組件業","172492","183515","192008","-6.00659346647413","-10.164159826673888","1791432","1826528","-1.9214597312496715","-"
"110/06/19","105/12","1565","精華","生技醫療業","592056","580677","555401","1.9596092147613906","6.599736046568156","6458469","5860212","10.208794494124103","-"
"110/06/19","105/12","1569","濱川","電腦及週邊設備業","263396","319187","191569","-17.479095326564053","37.49406219169072","2845979","2346466","21.28788569704398","-"
"110/06/19","105/12","1570","力肯","電機機械","78582","74367","50129","5.667836540400985","56.75956033433741","729698","703497","3.7243939917298867","前兩個月訂單遞延出貨"
"110/06/19","105/12","1580","新麥","電機機械","467039","425749","424010","9.698202462014004","10.148109714393529","4295391","4109032","4.535350418298032","-"
"110/06/19","105/12","1584","精剛","其他","85119","62565","82327","36.04890913450012","3.391353990792814","736848","1009655","-27.019823603111956","-"
"110/06/19","105/12","1586","和勤","電機機械","199243","189459","189759","5.1641780015729","4.99791841230192","1934739","1699882","13.816076645320086","-"
"110/06/19","105/12","1591","駿吉-KY","電機機械","47809","47760","33005","0.1025963149078727","44.85381002878352","538796","572691","-5.918549444639431","-"
"110/06/19","105/12","1593","祺驊","生技醫療業","62161","71516","69520","-13.08098886962358","-10.585443037974683","805193","846724","-4.9049040773616905","-"
"110/06/19","105/12","1595","川寶","電子零組件業","64543","62194","56349","3.7768916615750716","14.541518039361835","761141","1086910","-29.972030802918365","-"
"110/06/19","105/12","1599","宏佳騰","電機機械","132026","131250","122701","0.5912380952380952","7.599775062957922","2509892","2764610","-9.21352378816542","-"
"110/06/19","105/12","1742","台蠟","化學工業","32591","42234","54265","-22.83231519628735","-39.941030129918","609196","647492","-5.914513229507083","-"
"110/06/19","105/12","1752","南光","生技醫療業","130675","111635","137164","17.055582926501547","-4.73083316322067","1549710","1520326","1.9327433721451845","-"
"110/06/19","105/12","1777","生泰","生技醫療業","63820","72236","58965","-11.65070048175425","8.233697956414822","766787","683563","12.175029953347387","-"
"110/06/19","105/12","1781","合世","生技醫療業","62570","56977","46428","9.816241641364059","34.76781252692341","631889","684604","-7.70007186636362","-"
"110/06/19","105/12","1784","訊聯","生技醫療業","60224","53663","50793","12.226301175856735","18.567519146339063","678984","632338","7.376751041373443","-"
