出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/03/06","110/2","1256","鮮活果汁-KY","食品工業","173645","470300","20613","-63.07782266638316","742.405278222481","643945","219570","193.27549300906318","去年因受新冠疫情影響，2月出貨較少"
"110/03/06","110/2","1301","台塑","塑膠工業","16367396","19215607","12760661","-14.822383700915616","28.264484104702728","35583003","26618712","33.67665197324349","-"
"110/03/06","110/2","1303","南亞","塑膠工業","25991621","29346765","19999005","-11.432755876158753","29.964570737394187","55338386","42312700","30.784341344324517","-"
"110/03/06","110/2","1307","三芳","塑膠工業","706825","949887","833964","-25.588517371013605","-15.245142476174031","1656712","1582851","4.6663267736508365","-"
"110/03/06","110/2","1326","台化","塑膠工業","25225711","26749217","21029837","-5.695516246326014","19.952004383105773","51974928","43677813","18.996177761922283","-"
"110/03/06","110/2","1435","中福","其他","1152","1226","1173","-6.035889070146819","-1.7902813299232736","2378","2438","-2.4610336341263332","-"
"110/03/06","110/2","1437","勤益控","其他","41961","90279","39775","-53.520752334429936","5.495914519170333","132240","134398","-1.60567865593238","-"
"110/03/06","110/2","1438","三地開發","建材營造","38","0","0","","","38","2","1800.0","110年累計銷售商品38仟元,109年累計銷售商品2仟元,故營收變化大。"
"110/03/06","110/2","1445","大宇","紡織纖維","90150","78183","117479","15.306396531215226","-23.262881025544992","168333","215889","-22.027986604227173","-"
"110/03/06","110/2","1452","宏益","紡織纖維","141746","170473","146138","-16.85134889395975","-3.005378477877075","312219","260624","19.796718644484006","-"
"110/03/06","110/2","1453","大將","紡織纖維","38","15982","56","-99.76223251157552","-32.142857142857146","16020","20437","-21.612761168468953","本年營收較去年減少,係因去年出售待售房地金額較大所致"
"110/03/06","110/2","1459","聯發","紡織纖維","184018","235665","217512","-21.915430802198035","-15.398690646952812","418999","360951","16.08196126344019","-"
"110/03/06","110/2","1464","得力","紡織纖維","642542","868295","678094","-25.999573877541618","-5.242930921081738","1510837","1559128","-3.0973082389643443","-"
"110/03/06","110/2","1477","聚陽","紡織纖維","1806671","2381607","1693577","-24.140674762880693","6.677818605236136","4188278","3786109","10.622224558247002","-"
"110/03/06","110/2","1516","川飛","其他","42844","74577","89637","-42.550652345897525","-52.20277340830238","117421","177759","-33.9437103044009","主係客戶採購量減少所致"
"110/03/06","110/2","1560","中砂","電機機械","470114","472827","412201","-0.5737828000516045","14.049699054587446","942942","807480","16.7758953782137","-"
"110/03/06","110/2","1587","吉茂","汽車工業","160643","173964","94524","-7.657331401899244","69.9494308323812","334607","222543","50.35611095383813","公司接單狀況良好"
"110/03/06","110/2","1590","亞德客-KY","電機機械","1409761","2133512","532385","-33.922987074832484","164.8010368436376","3543273","1421294","149.29908942133014","本月營業收入換算匯率為4.3822089;本年累計營業收入換算匯率為4.3874978。"
"110/03/06","110/2","1611","中電","電器電纜","127187","182866","210706","-30.447978301051045","-39.637694227976425","310053","383516","-19.15513303225941","-"
"110/03/06","110/2","1612","宏泰","電器電纜","415232","430393","432718","-3.522594465988062","-4.040968945132858","845625","720567","17.355499211037973","-"
"110/03/06","110/2","1626","艾美特-KY","電器電纜","384880","801066","305425","-51.954021266662174","26.014569861668168","1185946","742094","59.810751737650484","2020年1-2月累計數受新冠肺炎疫情影響延後開工銷售額下滑"
"110/03/06","110/2","1711","永光","化學工業","606434","823732","734761","-26.3796963089937","-17.465134921423427","1430166","1396460","2.4136745771450667","-"
"110/03/06","110/2","1713","國化","化學工業","33629","47489","41743","-29.185706163532608","-19.437989603047217","81118","78551","3.2679405736400553","-"
"110/03/06","110/2","1773","勝一","化學工業","682494","760089","686613","-10.20867293172247","-0.5999012544184279","1442583","1284297","12.324719282222103","-"
"110/03/06","110/2","1906","寶隆","造紙工業","40941","26234","179541","56.060837081649765","-77.19685197252996","67175","268737","-75.00344202696317","代理銷售工業用紙之噸數減少"
"110/03/06","110/2","1909","榮成","造紙工業","3251924","4645758","1489095","-30.00229456635494","118.38257465104644","7897682","4538877","74.00079358836999","因去年受大陸新冠肺炎疫情影響，本公司之大陸子公司配合當地政府防疫要求停工，故今年營收較去年同期大幅成長。"
"110/03/06","110/2","2015","豐興","鋼鐵工業","1810343","2749552","2483310","-34.158619295070615","-27.099596908964244","4559895","4053954","12.480186010990751","-"
"110/03/06","110/2","2049","上銀","電機機械","1865920","1965642","1217899","-5.073253420510958","53.208106747768085","3831562","2257130","69.75371378697727","主係美中貿易戰及新冠肺炎影響趨緩，市場需求逐漸恢復正常所致。"
"110/03/06","110/2","2059","川湖","電子零組件業","349721","451859","382847","-22.603953888270457","-8.652542660645114","801580","730551","9.722661388458848","-"
