出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/03/03","110/2","1452","宏益","紡織纖維","141746","170473","146138","-16.85134889395975","-3.005378477877075","312219","260624","19.796718644484006","-"
"110/03/03","110/2","1560","中砂","電機機械","470114","472827","412201","-0.5737828000516045","14.049699054587446","942942","807480","16.7758953782137","-"
"110/03/03","110/2","1590","亞德客-KY","電機機械","1409761","2133512","532385","-33.922987074832484","164.8010368436376","3543273","1421294","149.29908942133014","本月營業收入換算匯率為4.3822089;本年累計營業收入換算匯率為4.3874978。"
"110/03/03","110/2","2241","艾姆勒","電機機械","68989","82183","67235","-16.05441514668484","2.6087603182866066","151172","135629","11.45993850872601","-"
"110/03/03","110/2","2375","凱美","電子零組件業","441897","472568","214192","-6.490282879924159","106.30882572645103","1084691","516760","109.90227571793483","2021年1月底凱美公司因帛漢及旺詮股權轉換案，累計營收已排除帛漢並計入旺詮。"
"110/03/03","110/2","2397","友通","電腦及週邊設備業","521610","744404","580435","-29.929178241922397","-10.134640399011086","1266014","1325505","-4.488176204540911","-"
"110/03/03","110/2","2402","毅嘉","電子零組件業","503017","568689","224251","-11.547963825570742","124.30981355713018","1071706","616731","73.77203351217955","主要是去年同期因新冠肺炎疫情導致中國廠區延後復工基期較低所影響"
"110/03/03","110/2","2408","南亞科","半導體業","5790836","5532161","4563039","4.675840055992586","26.90744041416258","11322997","9063277","24.932703700879937","-"
"110/03/03","110/2","2415","錩新","電子零組件業","162517","237668","139811","-31.62015921369305","16.24049609830414","400185","320673","24.795352274747174","-"
"110/03/03","110/2","2419","仲琦","通信網路業","907825","966835","335433","-6.103419921703289","170.6427214972886","1874660","801847","133.79273103222934","配合客戶需求出貨量增加"
"110/03/03","110/2","2809","京城銀","金融保險業","751123","887533","821277","-15.369569356857717","-8.542063152870469","1638656","1557932","5.181484172608304","-"
"110/03/03","110/2","3030","德律","其他電子業","331623","527856","305897","-37.175479676275344","8.410020366332459","859478","604191","42.2526982361538","-"
"110/03/03","110/2","3049","和鑫","光電業","282671","340738","263213","-17.04153924716351","7.392492012172651","623409","593209","5.0909544528151125","-"
"110/03/03","110/2","3380","明泰","通信網路業","2311866","2394050","1045653","-3.4328439255654644","121.09303946911643","4705916","2689313","74.98580492490089","主要疫情趨緩，市場需求逐漸回溫，帶動公司營收成長"
"110/03/03","110/2","3530","晶相光","半導體業","227411","354402","159608","-35.832472728709206","42.480953335672396","581813","340183","71.02941651993191","因監控系列產品營收較去年同期大幅成長所致。"
"110/03/03","110/2","3708","上緯投控","化學工業","633581","1088688","203138","-41.80325308995782","211.89683860232944","1722269","573757","200.173941232961","客戶訂單增加，帶動我司營收成長"
"110/03/03","110/2","4961","天鈺","半導體業","1107626","1392390","639157","-20.45145397482027","73.2948242763515","2500016","1327722","88.29363375766916","本月營收較去年同期增加主係顯示器驅動IC出貨量增加所致"
"110/03/03","110/2","6112","聚碩","資訊服務業","875237","1103873","1146450","-20.71216525814111","-23.65676654018928","1979110","2303746","-14.091657674066498","Corex(PTY)LTD 110/1/4成為100%子公司，共同控制企業合併重編去年合併營收。本月較去年2月不含Corex減少174,548千元，減少16.63%"
"110/03/03","110/2","6289","華上","光電業","5322","8728","5908","-39.02383134738772","-9.918754231550441","14051","10383","35.32697678898199","-"
"110/03/03","110/2","6412","群電","電子零組件業","2824025","3620056","1511947","-21.989466461292313","86.7806874182759","6444081","3954025","62.97522145155885","本月及本年累計營收增加，主係客戶需求增加所致。"
"110/03/03","110/2","6491","晶碩","生技醫療業","309069","412169","223071","-25.01401124296102","38.55185120432508","721238","472524","52.63521006340419","因代工訂單增加，故業績提升"
"110/03/03","110/2","8046","南電","電子零組件業","3067789","3921811","2348603","-21.776215121024446","30.621863294903395","6989600","4829554","44.72557921497513","-"
"110/03/03","110/2","8215","明基材","光電業","1293756","1389499","958290","-6.890469154709719","35.006730739129075","2683255","2042825","31.35021355231114","-"
"110/03/03","110/2","8374","羅昇","電機機械","213200","334614","153294","-36.284793822135356","39.07915508760943","547814","327930","67.05211478059341","年增加達50%以上，主要係因去年受疫情影響大陸子公司春節延遲復工營業天數較少所致。"
