出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"110/06/19","105/7","1258","其祥-KY","食品工業","230954","215955","183589","6.945428445741011","25.79947600346426","1448766","937702","54.50175002292839","毛雞及雛雞銷售增加"
"110/06/19","105/7","1259","安心","觀光事業","423078","408800","414985","3.4926614481409004","1.9501909707579792","2725744","2578437","5.713034679536479","-"
"110/06/19","105/7","1264","德麥","食品工業","293526","285791","316207","2.7065232984943544","-7.172832985987028","2142355","2168635","-1.2118221830782958","-"
"110/06/19","105/7","1268","漢來美食","觀光事業","258110","246132","239495","4.866494401378122","7.772604856051275","1865606","1673135","11.503614472233263","-"
"110/06/19","105/7","1336","台翰","電子零組件業","139263","117412","137718","18.610533846625557","1.1218577092319086","938350","926580","1.2702626864383","-"
"110/06/19","105/7","1565","精華","生技醫療業","565227","557022","480452","1.4730118379525405","17.644842773055373","3625673","3220583","12.578157432986512","-"
"110/06/19","105/7","1569","濱川","電腦及週邊設備業","268620","217809","170315","23.328237125187666","57.719519713472096","1365412","1248578","9.357364938353872","本公司因新單出貨及去年同期的基期較低，致使本月營收較去年同期成長達57.72%"
"110/06/19","105/7","1570","力肯","電機機械","40649","60350","71685","-32.64457332228666","-43.29497105391644","348570","429992","-18.935701129323338","-"
"110/06/19","105/7","1580","新麥","電機機械","392980","392324","319433","0.16720873563687155","23.02423356384594","2312054","2180037","6.05572290745524","-"
"110/06/19","105/7","1584","精剛","其他","60500","61865","91860","-2.20641719873919","-34.13890703244067","416223","679868","-38.77885118876017","-"
"110/06/19","105/7","1586","和勤","電機機械","156423","123877","133827","26.272835150996553","16.884485193570804","1009981","960416","5.160784493386199","-"
"110/06/19","105/7","1591","駿吉-KY","電機機械","49000","45907","37394","6.737534580782887","31.037064769749158","300466","379919","-20.913142011849896","-"
"110/06/19","105/7","1593","祺驊","生技醫療業","79263","73337","84812","8.080505065655808","-6.542706220817808","457940","471716","-2.920401258384282","-"
"110/06/19","105/7","1595","川寶","電子零組件業","46229","52674","80045","-12.235638075710977","-42.246236491973264","451685","773951","-41.63907017369316","-"
"110/06/19","105/7","1599","宏佳騰","電機機械","279446","141223","338905","97.87570013383089","-17.544444608371077","1289453","1438762","-10.377602410961646","-"
"110/06/19","105/7","1742","台蠟","化學工業","37026","44721","41378","-17.20668142483397","-10.517666392769105","334342","371243","-9.93985071772397","-"
